name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
DUNGARVIN INDIANA LLC,15G460,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"55693 ASH RD
OSCEOLA, IN 46561",800 735-3477,"55693 ASH RD
OSCEOLA, IN 46561",1989-04-06,8,No,Non-Profit,,,DUNGARVIN INDIANA LLC,False
DEVELOPMENTAL SERVICES INC,15G461,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"631 N ELM ST
SEYMOUR, IN 47274",812 376-9404,"631 N ELM ST
SEYMOUR, IN 47274",1989-03-17,8,No,Non-Profit,,,DEVELOPMENTAL SERVICES INC,False
DEVELOPMENTAL SERVICE ALTERNATIVES,15G462,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2228 VAN BUSKIRK RD
ANDERSON, IN 46011",765 649-3298,"2228 VAN BUSKIRK RD
ANDERSON, IN 46011",1989-04-07,8,No,Non-Profit,,,DEVELOPMENTAL SERVICE ALTERNATIVES,False
COMMUNITY ALTERNATIVES-ADEPT,15G465,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"6025 BUCKSKIN CT
INDIANAPOLIS, IN 46250",317 845-9803,"6025 BUCKSKIN CT
INDIANAPOLIS, IN 46250",1989-04-27,8,No,For Profit,,,COMMUNITY ALTERNATIVES-ADEPT,True
REM-INDIANA INC,15G466,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1926 W 75TH PL
INDIANAPOLIS, IN 46260",317 290-0553,"1926 W 75TH PL
INDIANAPOLIS, IN 46260",1989-04-27,8,No,For Profit,,,REM-INDIANA INC,False
"NEW HOPE OF INDIANA, INC",15G467,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3538 JULIE LN
INDIANAPOLIS, IN 46208",317 338-9600,"3538 JULIE LN
INDIANAPOLIS, IN 46208",1989-04-28,8,No,Non-Profit,,,"NEW HOPE OF INDIANA, INC",False
BLUE RIVER SERVICES INC,15G468,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"5771 E SPEED RD
MILLTOWN, IN 47145",812 738-7904,"5771 E SPEED RD
MILLTOWN, IN 47145",1989-04-26,7,No,Non-Profit,,,BLUE RIVER SERVICES INC,False
BI-COUNTY SERVICES INC,15G469,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1111 S OAK ST
BLUFFTON, IN 46714",260 824-1253,"1111 S OAK ST
BLUFFTON, IN 46714",1989-04-27,6,No,Non-Profit,,,BI-COUNTY SERVICES INC,False
BI-COUNTY SERVICES INC,15G470,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"466 BALTIMORE ST
BERNE, IN 46711",260 824-1253,"466 BALTIMORE ST
BERNE, IN 46711",1989-04-28,7,No,Non-Profit,,,BI-COUNTY SERVICES INC,False
REM-INDIANA INC,15G471,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3031 E KESSLER
INDIANAPOLIS, IN 46220",317 254-9079,"3031 E KESSLER
INDIANAPOLIS, IN 46220",1989-04-28,6,No,Non-Profit,,,REM-INDIANA INC,False
DEVELOPMENTAL SERVICE ALTERNATIVES,15G472,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3708 LUEWAN DR
INDIANAPOLIS, IN 46229",317 899-1226,"3708 LUEWAN DR
INDIANAPOLIS, IN 46229",1989-05-05,6,No,For Profit,,,DEVELOPMENTAL SERVICE ALTERNATIVES,False
TRANSITIONAL SERVICES SUB LLC,15G474,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"144 MAPLE ST
LYNNVILLE, IN 47619",812 922-5690,"144 MAPLE ST
LYNNVILLE, IN 47619",1989-05-03,8,No,Non-Profit,,,TRANSITIONAL SERVICES SUB LLC,False
TRANSITIONAL SERVICES SUB LLC,15G476,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2944 DIETZ ST
INDIANAPOLIS, IN 46203",317 782-9892,"2944 DIETZ ST
INDIANAPOLIS, IN 46203",1989-05-26,8,No,Non-Profit,,,TRANSITIONAL SERVICES SUB LLC,False
RESIDENTIAL CRF INC,15G478,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2534 W SR 44
LIBERTY, IN 47353",765 825-5129,"2534 W SR 44
LIBERTY, IN 47353",1989-05-26,6,No,For Profit,,,RESIDENTIAL CRF INC,False
DUNGARVIN INDIANA LLC,15G479,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"422 MARQUETTE TRAIL
MICHIGAN CITY, IN 46360",800 735-3477,"422 MARQUETTE TRAIL
MICHIGAN CITY, IN 46360",1989-05-26,8,No,For Profit,,,DUNGARVIN INDIANA LLC,False
DEVELOPMENTAL SERVICE ALTERNATIVES,15G480,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"9520 E GEMINI DR
INDIANAPOLIS, IN 46229",317 898-1363,"9520 E GEMINI DR
INDIANAPOLIS, IN 46229",1989-05-26,6,No,For Profit,,,DEVELOPMENTAL SERVICE ALTERNATIVES,False
DAMAR SERVICES INC--CAMBY RD,15G482,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"10600 E CR 700 S
CAMBY, IN 46113",317 856-5201,"10600 E CR 700 S
CAMBY, IN 46113",1989-06-09,6,No,Non-Profit,,,DAMAR SERVICES INC--CAMBY RD,False
HOPEWELL CENTER INC,15G483,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"211 MILL STREAM LANE
ANDERSON, IN 46011",765 642-0201,"211 MILL STREAM LANE
ANDERSON, IN 46011",1989-06-15,8,No,Non-Profit,,,HOPEWELL CENTER INC,False
DUNGARVIN INDIANA LLC,15G484,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"50605 WYANDOTTE
GRANGER, IN 46530",800 735-3477,"50605 WYANDOTTE
GRANGER, IN 46530",1989-06-20,6,No,Non-Profit,,,DUNGARVIN INDIANA LLC,False
ADEC INC,15G485,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"403 HAWTHORNE AVE
GOSHEN, IN 46526",574 848-7451,"403 HAWTHORNE AVE
GOSHEN, IN 46526",1989-06-19,8,No,Government,,,ADEC INC,False
COMMUNITY ALTERNATIVES-ADEPT,15G486,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7919 SAN RICARDO COURT
INDIANAPOLIS, IN 46256",317 849-8285,"7919 SAN RICARDO COURT
INDIANAPOLIS, IN 46256",1989-06-28,8,No,Non-Profit,,,COMMUNITY ALTERNATIVES-ADEPT,True
"NEW HOPE OF INDIANA, INC",15G487,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4822 ALAMEDA ST
INDIANAPOLIS, IN 46208",317 338-9600,"4822 ALAMEDA ST
INDIANAPOLIS, IN 46208",1989-06-26,8,No,Non-Profit,,,"NEW HOPE OF INDIANA, INC",False
REM OCCAZIO LLC,15G488,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"38 RYAN DR
TRAFALGAR, IN 46181",317 878-5149,"38 RYAN DR
TRAFALGAR, IN 46181",1989-06-22,8,No,Non-Profit,,,REM OCCAZIO LLC,False
NORMAL LIFE OF INDIANA,15G489,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7469 KINGSWOOD ST
TERRE HAUTE, IN 47802",812 234-3454,"7469 KINGSWOOD ST
TERRE HAUTE, IN 47802",1989-07-03,8,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
PATHFINDER SERVICES INC,15G490,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1667 PIKE ST
WABASH, IN 46992",800 833-1571,"1667 PIKE ST
WABASH, IN 46992",1989-07-05,7,No,Non-Profit,,,PATHFINDER SERVICES INC,False
PATHFINDER SERVICES INC,15G491,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"356 E MOUND ST
KNOX, IN 46534",800 833-1571,"356 E MOUND ST
KNOX, IN 46534",1989-07-17,8,No,Non-Profit,,,PATHFINDER SERVICES INC,False
COMMUNITY ALTERNATIVES SW IN,15G492,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1480 W 47TH ST
JASPER, IN 47546",812 433-3535,"1480 W 47TH ST
JASPER, IN 47546",1989-07-20,8,No,For Profit,,,COMMUNITY ALTERNATIVES SW IN,True
VOCA CORPORATION OF INDIANA,15G493,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4160 N CAMPBELL AVE
INDIANAPOLIS, IN 46226",317 570-5903,"4160 N CAMPBELL AVE
INDIANAPOLIS, IN 46226",1989-08-14,8,No,For Profit,,,VOCA CORPORATION OF INDIANA,True
VOCA CORPORATION OF INDIANA,15G494,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1222 N BOLTON AVE
INDIANAPOLIS, IN 46219",317 570-5903,"1222 N BOLTON AVE
INDIANAPOLIS, IN 46219",1989-08-15,8,No,For Profit,,,VOCA CORPORATION OF INDIANA,True
REM-INDIANA INC,15G495,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"6338 GRAHAM RD
INDIANAPOLIS, IN 46220",317 251-7102,"6338 GRAHAM RD
INDIANAPOLIS, IN 46220",1989-08-18,8,No,For Profit,,,REM-INDIANA INC,False
BONA VISTA PROGRAMS INC,15G496,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2333 WESTDALE CT
KOKOMO, IN 46901",765 868-4929,"2333 WESTDALE CT
KOKOMO, IN 46901",1989-07-24,8,No,Non-Profit,,,BONA VISTA PROGRAMS INC,False
REM-INDIANA INC,15G498,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"102 OAKTREE CT
LOGANSPORT, IN 46947",574 732-1003,"102 OAKTREE CT
LOGANSPORT, IN 46947",1989-08-22,6,No,For Profit,,,REM-INDIANA INC,False
DEVELOPMENTAL SERVICE ALTERNATIVES,15G499,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7603 E 10TH ST
INDIANAPOLIS, IN 46219",317 536-5309,"7603 E 10TH ST
INDIANAPOLIS, IN 46219",1989-08-18,6,No,For Profit,,,DEVELOPMENTAL SERVICE ALTERNATIVES,False
DUNGARVIN INDIANA LLC,15G501,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2816 YORK RD
SOUTH BEND, IN 46614",800 735-3477,"2816 YORK RD
SOUTH BEND, IN 46614",1989-08-23,8,No,Non-Profit,,,DUNGARVIN INDIANA LLC,False
BLUE RIVER SERVICES INC,15G503,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"293 SUMMIT VIEW DRIVE
CORYDON, IN 47112",812 738-4557,"293 SUMMIT VIEW DRIVE
CORYDON, IN 47112",1989-09-08,7,No,Non-Profit,,,BLUE RIVER SERVICES INC,False
IN-PACT INC,15G504,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"211 W 76TH AVE
MERRILLVILLE, IN 46410",219 662-1905,"211 W 76TH AVE
MERRILLVILLE, IN 46410",1989-08-28,5,No,Non-Profit,,,IN-PACT INC,False
NORMAL LIFE OF INDIANA,15G505,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"333 TREELINE DR
TERRE HAUTE, IN 47802",812 299-5751,"333 TREELINE DR
TERRE HAUTE, IN 47802",1989-09-15,8,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
REM-INDIANA INC,15G506,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7085 ALLISONVILLE RD
INDIANAPOLIS, IN 46220",317 251-7832,"7085 ALLISONVILLE RD
INDIANAPOLIS, IN 46220",1989-09-06,8,No,Non-Profit,,,REM-INDIANA INC,False
VOCA CORPORATION OF INDIANA,15G507,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2900 KENTUCKY AVE
MADISON, IN 47250",812 265-4872,"2900 KENTUCKY AVE
MADISON, IN 47250",1989-09-14,8,No,Non-Profit,,,VOCA CORPORATION OF INDIANA,True
NORMAL LIFE OF INDIANA,15G508,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"4475 N 17TH ST
TERRE HAUTE, IN 47805",812 234-3454,"4475 N 17TH ST
TERRE HAUTE, IN 47805",1989-09-21,8,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
RES CARE COMMUNITY ALTERNATIVES SE IN,15G509,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2030 MOSCOW RD
GREENSBURG, IN 47240",812 522-8202,"2030 MOSCOW RD
GREENSBURG, IN 47240",1989-10-20,8,No,For Profit,"Vol-Merg, Close",2017-09-13,RES CARE COMMUNITY ALTERNATIVES SE IN,True
ADEC INC,15G510,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"226 FOSTER AVE
ELKHART, IN 46516",574 848-7451,"226 FOSTER AVE
ELKHART, IN 46516",1989-10-20,8,No,Non-Profit,,,ADEC INC,False
OPPORTUNITY ENTERPRISES INC,15G511,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"5949 FIESTA AVE
PORTAGE, IN 46368",219 464-9621,"5949 FIESTA AVE
PORTAGE, IN 46368",1989-10-23,8,No,Non-Profit,,,OPPORTUNITY ENTERPRISES INC,False
OPPORTUNITY ENTERPRISES INC,15G512,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"355 SHEFFIELD
VALPARAISO, IN 46383",219 464-9621,"355 SHEFFIELD
VALPARAISO, IN 46383",1989-10-24,8,No,Non-Profit,,,OPPORTUNITY ENTERPRISES INC,False
RESIDENTIAL CRF INC,15G513,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2375 W US HWY 36
DANVILLE, IN 46122",765 825-5129,"2375 W US HWY 36
DANVILLE, IN 46122",1989-11-13,8,No,For Profit,,,RESIDENTIAL CRF INC,False
TRANSITIONAL SERVICES SUB LLC,15G515,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"359 W 47TH ST
INDIANAPOLIS, IN 46208",812 283-3620,"359 W 47TH ST
INDIANAPOLIS, IN 46208",1989-12-01,8,No,Non-Profit,,,TRANSITIONAL SERVICES SUB LLC,False
REHABILITATION CENTER DEVELOPMENTAL SERVICES,15G516,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2606 S ROTHERWOOD
EVANSVILLE, IN 47714",812 473-2087,"2606 S ROTHERWOOD
EVANSVILLE, IN 47714",1989-12-01,8,No,Non-Profit,,,REHABILITATION CENTER DEVELOPMENTAL SERVICES,False
REM OCCAZIO LLC,15G517,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"699 GRAHAM ST APTS 2 & 8
FRANKLIN, IN 46131",317 736-8990,"699 GRAHAM ST APTS 2 & 8
FRANKLIN, IN 46131",1989-12-07,8,No,Non-Profit,,,REM OCCAZIO LLC,False
COMMUNITY ALTERNATIVES-ADEPT,15G518,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"8217 LIEBER RD
INDIANAPOLIS, IN 46260",317 750-5903,"8217 LIEBER RD
INDIANAPOLIS, IN 46260",1989-11-16,8,No,Non-Profit,,,COMMUNITY ALTERNATIVES-ADEPT,True
DUNGARVIN INDIANA LLC,15G520,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"336 W 56TH AVENUE
MERRILLVILLE, IN 46410",800 735-3477,"336 W 56TH AVENUE
MERRILLVILLE, IN 46410",1989-11-03,8,No,Non-Profit,,,DUNGARVIN INDIANA LLC,False
BENCHMARK HUMAN SERVICES,15G521,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7614 LAMLIE RD
FORT WAYNE, IN 46818",260 744-6145,"7614 LAMLIE RD
FORT WAYNE, IN 46818",1989-11-17,8,No,Non-Profit,,,BENCHMARK HUMAN SERVICES,False
"NEW HOPE OF INDIANA, INC",15G522,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"10264 N COLLEGE
INDIANAPOLIS, IN 46280",317 338-9600,"10264 N COLLEGE
INDIANAPOLIS, IN 46280",1989-12-21,8,No,Non-Profit,,,"NEW HOPE OF INDIANA, INC",False
FOUR RIVERS RESOURCE SERVICES,15G523,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"655 SECOND ST
PLAINVILLE, IN 47568",812 254-3207,"655 SECOND ST
PLAINVILLE, IN 47568",1989-12-21,8,No,Non-Profit,,,FOUR RIVERS RESOURCE SERVICES,False
"CG-DSA, LLC",15G528,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1275 MID JAMESTOWN RD
LEBANON, IN 46052",765 482-6177,"1275 MID JAMESTOWN RD
LEBANON, IN 46052",1990-01-19,8,No,For Profit,,,"CG-DSA, LLC",False
REM-INDIANA INC,15G531,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3107 HENSEL DR
CARMEL, IN 46032",317 571-8708,"3107 HENSEL DR
CARMEL, IN 46032",1990-03-01,8,No,For Profit,,,REM-INDIANA INC,False
PATHFINDER SERVICES INC,15G532,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"107 BINKLEY
KNOX, IN 46534",800 833-1571,"107 BINKLEY
KNOX, IN 46534",1990-03-23,8,No,Non-Profit,,,PATHFINDER SERVICES INC,False
PATHFINDER SERVICES INC,15G534,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"605 ACADEMY RD
CULVER, IN 46511",800 833-1571,"605 ACADEMY RD
CULVER, IN 46511",1990-03-23,8,No,Non-Profit,,,PATHFINDER SERVICES INC,False
BONA VISTA PROGRAMS INC,15G535,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1901 W GOLDEN HILLS DR
PERU, IN 46970",765 472-7826,"1901 W GOLDEN HILLS DR
PERU, IN 46970",1990-04-10,8,No,Non-Profit,,,BONA VISTA PROGRAMS INC,False
CARDINAL SERVICES INC OF INDIANA,15G536,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1008 SHORT DRIVE
KNOX, IN 46534",574 267-3823,"1008 SHORT DRIVE
KNOX, IN 46534",1990-04-06,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
REM-INDIANA INC,15G538,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1221 E CR 75 N
LOGANSPORT, IN 46947",574 722-1336,"1221 E CR 75 N
LOGANSPORT, IN 46947",1990-04-09,6,No,Non-Profit,,,REM-INDIANA INC,False
PATHFINDER SERVICES INC,15G543,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"164 GLENDEE LN
ROANOKE, IN 46783",800 833-1571,"164 GLENDEE LN
ROANOKE, IN 46783",1990-04-27,6,No,Non-Profit,"Vol-Merg, Close",2021-12-02,PATHFINDER SERVICES INC,False
NORMAL LIFE OF INDIANA,15G544,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"887 BUNKERHILL DR
TERRE HAUTE, IN 47802",812 234-3454,"887 BUNKERHILL DR
TERRE HAUTE, IN 47802",1990-03-16,8,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
"NEW HOPE OF INDIANA, INC",15G545,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"9001 N HOLLIDAY DR
INDIANAPOLIS, IN 46260",317 338-9600,"9001 N HOLLIDAY DR
INDIANAPOLIS, IN 46260",1990-04-20,8,No,Non-Profit,,,"NEW HOPE OF INDIANA, INC",False
RESIDENTIAL CRF INC,15G546,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2846 W SR 44
CONNERSVILLE, IN 47331",765 825-5129,"2846 W SR 44
CONNERSVILLE, IN 47331",1990-05-09,6,No,For Profit,,,RESIDENTIAL CRF INC,False
BLUE RIVER SERVICES INC,15G548,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"3607 KLERNER LN
NEW ALBANY, IN 47150",812 945-6781,"3607 KLERNER LN
NEW ALBANY, IN 47150",1990-05-21,7,No,Non-Profit,,,BLUE RIVER SERVICES INC,False
CARDINAL SERVICES INC OF INDIANA,15G549,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"330 E COLUMBIA
LOGANSPORT, IN 46947",574 732-0983,"330 E COLUMBIA
LOGANSPORT, IN 46947",1990-05-25,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
DEVELOPMENTAL SERVICE ALTERNATIVES,15G554,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1435 W CONGRESS ST
MIDDLETOWN, IN 47356",765 354-6128,"1435 W CONGRESS ST
MIDDLETOWN, IN 47356",1990-06-19,8,No,Non-Profit,,,DEVELOPMENTAL SERVICE ALTERNATIVES,False
BI-COUNTY SERVICES INC,15G555,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1139 BOLLMAN
DECATUR, IN 46733",260 824-1253,"1139 BOLLMAN
DECATUR, IN 46733",1990-06-15,8,No,Non-Profit,,,BI-COUNTY SERVICES INC,False
CARDINAL SERVICES INC OF INDIANA,15G557,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"617 LOON CT
PLYMOUTH, IN 46563",574 935-4022,"617 LOON CT
PLYMOUTH, IN 46563",1990-06-18,8,No,Non-Profit,,,CARDINAL SERVICES INC OF INDIANA,False
IN-PACT INC,15G558,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"6341 FOREST AVE
HAMMOND, IN 46324",219 931-1533,"6341 FOREST AVE
HAMMOND, IN 46324",1990-06-22,6,No,Non-Profit,,,IN-PACT INC,False
"NEW HOPE OF INDIANA, INC",15G563,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2999 WESTLANE RD
INDIANAPOLIS, IN 46268",317 338-9600,"2999 WESTLANE RD
INDIANAPOLIS, IN 46268",1990-08-03,8,No,Non-Profit,,,"NEW HOPE OF INDIANA, INC",False
VOCA CORPORATION OF INDIANA,15G565,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"5011 ALLISONVILLE RD
INDIANAPOLIS, IN 46205",317 570-5903,"5011 ALLISONVILLE RD
INDIANAPOLIS, IN 46205",1990-08-17,8,No,For Profit,,,VOCA CORPORATION OF INDIANA,True
REM OCCAZIO LLC,15G567,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"11 GLORIA DR
TRAFALGAR, IN 46181",317 878-4267,"11 GLORIA DR
TRAFALGAR, IN 46181",1990-08-31,8,No,Non-Profit,,,REM OCCAZIO LLC,False
REM-INDIANA INC,15G568,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"7740 ALLISONVILLE RD
INDIANAPOLIS, IN 46250",317 578-0425,"7740 ALLISONVILLE RD
INDIANAPOLIS, IN 46250",1990-08-23,8,No,Non-Profit,,,REM-INDIANA INC,False
NORMAL LIFE OF INDIANA,15G569,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"921 HAMPTON AVE
TERRE HAUTE, IN 47803",812 234-3454,"921 HAMPTON AVE
TERRE HAUTE, IN 47803",1990-08-28,8,No,For Profit,,,NORMAL LIFE OF INDIANA,True
DUNGARVIN INDIANA LLC,15G573,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"51778 TROWBRIDGE LN
SOUTH BEND, IN 46637",800 735-3477,"51778 TROWBRIDGE LN
SOUTH BEND, IN 46637",1990-10-01,8,No,For Profit,,,DUNGARVIN INDIANA LLC,False
BI-COUNTY SERVICES INC,15G576,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"503 N THIRD ST
DECATUR, IN 46733",260 824-1253,"503 N THIRD ST
DECATUR, IN 46733",1990-11-21,6,No,Non-Profit,,,BI-COUNTY SERVICES INC,False
"CG-DSA, LLC",15G578,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"2805 WEST 50 NORTH
LEBANON, IN 46052",765 482-1128,"2805 WEST 50 NORTH
LEBANON, IN 46052",1990-12-07,8,No,Non-Profit,,,"CG-DSA, LLC",False
MCSHERR INC - NEW CASTLE,15G579,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"496 DENNY DR
NEW CASTLE, IN 47362",765 962-6370,"496 DENNY DR
NEW CASTLE, IN 47362",1990-11-08,8,No,For Profit,,,MCSHERR INC - NEW CASTLE,False
CAREY SERVICES INC,15G581,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1703 LAUREL DR
MARION, IN 46953",765 668-8961,"1703 LAUREL DR
MARION, IN 46953",1991-01-15,8,No,Non-Profit,,,CAREY SERVICES INC,False
BONA VISTA PROGRAMS INC,15G586,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"1413 DARBY ST
KOKOMO, IN 46902",765 452-1140,"1413 DARBY ST
KOKOMO, IN 46902",1991-02-11,8,No,Non-Profit,,,BONA VISTA PROGRAMS INC,False
MOSAIC,15G589,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"8205 & 8235 EAST OLD MAPLE AVE
TERRE HAUTE, IN 47803",812 235-3399,"8205 & 8235 EAST OLD MAPLE AVE
TERRE HAUTE, IN 47803",1991-03-01,6,No,Non-Profit,,,MOSAIC,False
NORMAL LIFE OF INDIANA,15G591,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,IN,"411 N PINE
BRAZIL, IN 47834",812 234-3454,"411 N PINE
BRAZIL, IN 47834",1991-03-22,8,No,Non-Profit,,,NORMAL LIFE OF INDIANA,True
