name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
JERICHO HOME,19G329,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2515 BROWNLEE ROAD
BOSSIER CITY, LA 71111",318 742-1630,"2515 BROWNLEE ROAD
BOSSIER CITY, LA 71111",1989-11-01,8,No,For Profit,,,"COMMUNITY BRIDGES WEST, INC.",False
MAPLE COMMUNITY HOME,19G330,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"323 PENNSYLVANIA
MINDEN, LA 71055",318 377-0902,"323 PENNSYLVANIA
MINDEN, LA 71055",1989-11-01,8,No,For Profit,,,"BRIGHTER TOMORROWS, INC.",False
TRACEY LANE COMMUNITY HOME,19G331,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"15460 TRACEY LANE
INDEPENDENCE, LA 70443",985 878-9605,"15460 TRACEY LANE
INDEPENDENCE, LA 70443",1989-10-30,6,No,Non-Profit,,,NORMAL LIFE OF LOUISIANA,True
RACE STREET COMMUNITY HOME,19G332,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"610 MARTIN LUTHER KING DR
DELHI, LA 71232",318 878-9017,"610 MARTIN LUTHER KING DR
DELHI, LA 71232",1989-10-17,6,No,For Profit,,,"DELTA AMERICAN HEALTHCARE, INC.",False
INCHBROOK GROUP HOME,19G333,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4532 INCHBROOK DRIVE
BATON ROUGE, LA 70816",225 767-2344,"4532 INCHBROOK DRIVE
BATON ROUGE, LA 70816",1989-10-31,8,No,For Profit,,,"DDMS Of Louisiana No 2, LLC",False
GRACE HOME,19G334,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"115 SHERWOOD DRIVE
BENTON, LA 71006",318 965-9001,"115 SHERWOOD DRIVE
BENTON, LA 71006",1989-10-27,8,No,Non-Profit,,,"COMMUNITY BRIDGES WEST, INC.",False
DODSON COMMUNITY RESIDENCE,19G335,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"8804 HIGHWAY 126
DODSON, LA 71422",318 628-2507,"8804 HIGHWAY 126
DODSON, LA 71422",1989-12-05,8,No,For Profit,,,"COMMUNITY BRIDGES SOUTH, INC.",False
SUNSET COMMUNITY HOME,19G336,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"17362 EAST LITTLE ITALY ROAD
HAMMOND, LA 70403",985 542-1959,"17362 EAST LITTLE ITALY ROAD
HAMMOND, LA 70403",1989-11-28,6,No,Non-Profit,,,"HAMMOND STRAWBERRY FIELDS, INC.",False
STEPHANIE GROUP HOME,19G337,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"203 STEPHANIE DRIVE
SAINT MARTINVILLE, LA 70582",337 233-2731,"203 STEPHANIE DRIVE
SAINT MARTINVILLE, LA 70582",1989-11-03,8,No,For Profit,,,"NORMAL LIFE OF LAFAYETTE, INC.",True
BURNS PLAZA GROUP HOME,19G338,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"101 BURNS PLAZA
THIBODAUX, LA 70301",985 448-0752,"101 BURNS PLAZA
THIBODAUX, LA 70301",1989-12-19,8,No,For Profit,,,"Res-Care, Inc.",True
THIRTEENTH STREET COMMUNITY HOME,19G339,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"121 SOUTH THIRTEENTH STREET
OBERLIN, LA 70655",337 639-2368,"121 SOUTH THIRTEENTH STREET
OBERLIN, LA 70655",1989-09-26,6,No,For Profit,,,"PREFERRED LIVING, INC.",False
LEDIA SIMON GROUP HOME,19G340,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3779 HERITAGE ROAD
RAYNE, LA 70578",337 235-9462,"3779 HERITAGE ROAD
RAYNE, LA 70578",1989-12-20,8,No,For Profit,,,"SOUTHERN COMFORT COMMUNITY HOMES, LLC",False
RICHLAND COMMUNITY HOME,19G341,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3580 US HWY 80
RAYVILLE, LA 71269",318 878-9017,"3580 US HWY 80
RAYVILLE, LA 71269",1990-01-05,5,No,For Profit,,,"DELTA AMERICAN HEALTHCARE, INC.",False
OAK RIDGE COMMUNITY HOME,19G342,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"9668 HWY 8
COLFAX, LA 71417",318 627-3806,"9668 HWY 8
COLFAX, LA 71417",1990-01-09,6,No,For Profit,"Vol-Merg, Close",2019-05-01,"WILLIAM M. BELL, INC.",False
BAYOU MACON COMMUNITY HOME,19G343,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"671 BASKIN PARKS RD
DELHI, LA 71232",318 878-9017,"671 BASKIN PARKS RD
DELHI, LA 71232",1990-01-12,7,No,For Profit,,,"DELTA AMERICAN HEALTHCARE, INC.",False
BEE BAYOU COMMUNITY HOME,19G344,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"77 HIGHWAY 584
RAYVILLE, LA 71269",318 878-9017,"77 HIGHWAY 584
RAYVILLE, LA 71269",1991-06-13,6,No,For Profit,,,"DELTA AMERICAN HEALTHCARE, INC.",False
DELHI COMMUNITY HOME,19G345,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"422 HWY254
DELHI, LA 71232",318 878-9017,"422 HWY254
DELHI, LA 71232",1990-01-05,6,No,For Profit,,,"DELTA AMERICAN HEALTHCARE, INC.",False
NORTHSIDE GROUP HOME,19G347,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3610 NORTHSIDE ROAD
NEW IBERIA, LA 70560",337 367-5143,"3610 NORTHSIDE ROAD
NEW IBERIA, LA 70560",1990-01-17,8,No,Non-Profit,,,"ARC OF ACADIANA, INC.",False
SECOND AVENUE COMMUNITY HOME,19G348,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2410 2ND AVENUE
LAKE CHARLES, LA 70601",337 497-1141,"2410 2ND AVENUE
LAKE CHARLES, LA 70601",1990-01-18,6,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC-SOUTHWEST",False
ORLEANS STREET GROUP HOME,19G349,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4904 ORLEANS STREET
LAKE CHARLES, LA 70605",337 477-0019,"4904 ORLEANS STREET
LAKE CHARLES, LA 70605",1990-01-18,8,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC-SOUTHWEST",False
IDLEWILD GROUP HOME,19G350,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1 DALLAS DRIVE
HOUMA, LA 70360",985 876-1498,"1 DALLAS DRIVE
HOUMA, LA 70360",1990-01-23,8,No,For Profit,,,COMMUNITY ALTERNATIVES OF LOUISIANA,True
NORTH MITCHELL STREET HOME,19G351,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"130 NORTH MITCHELL STREET
SULPHUR, LA 70664",337 527-6342,"130 NORTH MITCHELL STREET
SULPHUR, LA 70664",1990-02-02,8,No,For Profit,"Vol-Merg, Close",2018-10-09,"NORMAL LIFE OF LAKE CHARLES, INC.",True
APACHE DRIVE COMMUNITY RESIDENCE,19G353,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2000 APACHE DRIVE
WINNFIELD, LA 71483",318 628-6578,"2000 APACHE DRIVE
WINNFIELD, LA 71483",1990-02-06,8,No,For Profit,,,"COMMUNITY BRIDGES SOUTH, INC.",False
DUNDEE GROUP HOME,19G354,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1542 PECAN CROSSING
ZACHARY, LA 70791",225 654-7755,"1542 PECAN CROSSING
ZACHARY, LA 70791",1990-03-06,8,No,For Profit,,,"LOUISE S. DAVIS RESIDENTIAL FACILITIES, LLC",False
CLARIDGE GROUP HOME,19G355,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"134 E HIGHLAND MEADOWS
JACKSON, LA 70748",225 654-7755,"134 E HIGHLAND MEADOWS
JACKSON, LA 70748",1990-03-06,8,No,For Profit,,,"LOUISE S. DAVIS RESIDENTIAL FACILITIES, INC.",False
BRIARWOOD GROUP HOME,19G356,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"602 EAST HIGHLAND MEADOWS
JACKSON, LA 70748",225 654-7755,"602 EAST HIGHLAND MEADOWS
JACKSON, LA 70748",1990-03-06,8,No,Non-Profit,,,"LOUISE S. DAVIS RESIDENTIAL FACILITIES, INC.",False
PROBITY COMMUNITY HOME,19G357,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"5617 ST MATTHEW CIRCLE
VIOLET, LA 70092",504 682-1354,"5617 ST MATTHEW CIRCLE
VIOLET, LA 70092",1990-03-27,6,No,For Profit,"Vol-Merg, Close",2020-12-15,"W.I. MOORE, INC.",False
SKYSAIL COMMUNITY HOME,19G358,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4221 ROCKY MOUNTAIN DRIVE
BATON ROUGE, LA 70814",225 273-5488,"4221 ROCKY MOUNTAIN DRIVE
BATON ROUGE, LA 70814",1990-04-27,6,No,For Profit,,,DDMS of Louisiana No. 2,False
UNIVERSITY DRIVE COMMUNITY HOME,19G359,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"510 UNIVERSITY DRIVE
LAKE CHARLES, LA 70605",337 474-2041,"510 UNIVERSITY DRIVE
LAKE CHARLES, LA 70605",1990-04-20,6,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC-SOUTHWEST",False
WINNIE STREET GROUP HOME,19G360,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2119 WINNIE STREET
LAKE CHARLES, LA 70601",337 436-1716,"2119 WINNIE STREET
LAKE CHARLES, LA 70601",1990-04-20,8,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC-SOUTHWEST",False
TRAMMELL DRIVE GROUP HOME,19G363,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"626 TRAMMELL DRIVE
BATON ROUGE, LA 70815",225 367-6242,"626 TRAMMELL DRIVE
BATON ROUGE, LA 70815",1990-04-17,8,No,For Profit,,,"NORMAL LIFE OF LAFAYETTE, INC.",True
LIBERTY TWO COMMUNITY HOME,19G364,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1650 BETTY STREET
EUNICE, LA 70535",337 546-0667,"1650 BETTY STREET
EUNICE, LA 70535",1990-02-16,6,No,For Profit,,,"LIBERTY SIX COMMUNITY HOMES, INC.",False
SOUTHPARK HOME,19G365,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4236 SOUTHPARK DRIVE
BATON ROUGE, LA 70816",225 778-5097,"4236 SOUTHPARK DRIVE
BATON ROUGE, LA 70816",1990-06-05,6,No,For Profit,"Vol-Merg, Close",2021-04-30,"NORMAL LIFE OF LAFAYETTE, INC.",True
MEADOWBROOK COMMUNITY HOME,19G366,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"319 MEADOWBROOK LANE
SHREVEPORT, LA 71105",318 429-7516,"319 MEADOWBROOK LANE
SHREVEPORT, LA 71105",1990-06-12,6,No,Non-Profit,,,EVERGREEN PRESBYTERIAN MINISTRIES,False
VIOLA COMMUNITY HOME,19G368,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2316 LITCHWOOD LANE
HARVEY, LA 70058",504 301-4364,"2316 LITCHWOOD LANE
HARVEY, LA 70058",1990-04-01,6,No,For Profit,,,VIOLA COMMUNITY,False
HAPPY HAVEN STEIN,19G369,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"44041 STEIN ROAD
HAMMOND, LA 70401",985 543-0574,"44041 STEIN ROAD
HAMMOND, LA 70401",1990-07-11,6,No,Non-Profit,,,"HAPPY HAVEN HOMES, INC.",False
ABUNDANCE HOME,19G370,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"942 MCLEMORE DRIVE
BATON ROUGE, LA 70816",225 275-5303,"942 MCLEMORE DRIVE
BATON ROUGE, LA 70816",1990-08-07,6,No,For Profit,,,"ABUNDANT LIFE HOMES OF LA, INC.",False
ALPHA HOUSE,19G371,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"405 GENERAL PERSHING
HAMMOND, LA 70404",985 345-6269,"405 GENERAL PERSHING
HAMMOND, LA 70404",1990-07-31,6,No,Non-Profit,,,"OPTIONS, INC.",False
JULIUS STREET COMMUNITY HOME,19G372,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"505 JULIUS STREET
LAKE CHARLES, LA 70601",337 562-1999,"505 JULIUS STREET
LAKE CHARLES, LA 70601",1990-08-07,6,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC.",False
CARLISLE COURT COMMUNITY HOME,19G374,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"6250 CARLISLE COURT
NEW ORLEANS, LA 70131",504 392-3860,"6250 CARLISLE COURT
NEW ORLEANS, LA 70131",1990-08-07,6,No,For Profit,,,"NORMAL LIFE OF LOUISIANA, INC.",True
VERRETT GROUP HOME,19G375,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3725 BAYOU ROAD
SAINT BERNARD, LA 70085",504 682-9823,"3725 BAYOU ROAD
SAINT BERNARD, LA 70085",1990-08-16,8,No,For Profit,,,"W. I. MOORE, INC.",False
THIRTY EIGHTH STREET COMMUNITY HOME,19G376,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2204 38TH STREET
KENNER, LA 70065",504 513-3159,"2204 38TH STREET
KENNER, LA 70065",1990-08-17,6,No,For Profit,,,DDMS OF LOUISIANA NO 2 LLC,False
ALLIANCE GROUP HOME,19G377,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"122 RICHARD DRIVE
HOUMA, LA 70364",985 876-1688,"122 RICHARD DRIVE
HOUMA, LA 70364",1990-08-31,6,No,For Profit,"Vol-Merg, Close",2019-04-16,"RES-CARE, INC.",True
PECAN GROVE COMMUNITY HOME,19G378,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"167 POOLE ROAD
MANSFIELD, LA 71052",318 872-0206,"167 POOLE ROAD
MANSFIELD, LA 71052",1990-09-05,6,No,For Profit,,,"COLWELL INTEREST, INC.",False
GAYOSO GROUP HOME,19G379,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"209-211 SOUTH GAYOSO STREET
NEW ORLEANS, LA 70119",504 836-8717,"209-211 SOUTH GAYOSO STREET
NEW ORLEANS, LA 70119",1990-08-31,8,No,Non-Profit,,,VOLUNTEERS OF AMERICA,False
CRAFT GROUP HOME,19G380,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"311 VALLETTE STREET
NEW ORLEANS, LA 70114",504 836-8717,"311 VALLETTE STREET
NEW ORLEANS, LA 70114",1990-08-27,8,No,Non-Profit,,,VOLUNTEERS OF AMERCIA,False
CAMERATA COMMUNITY HOME,19G381,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"6012 JOE HESNI BLVD
ALEXANDRIA, LA 71303",318 473-1097,"6012 JOE HESNI BLVD
ALEXANDRIA, LA 71303",1990-09-27,6,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC",False
WILLOWICK GROUP HOME,19G385,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2008 WILLOWICK
LAKE CHARLES, LA 70607",337 474-6837,"2008 WILLOWICK
LAKE CHARLES, LA 70607",1990-11-01,6,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC",False
NORBEN DRIVE GROUP HOME,19G386,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2300 NORBEN DRIVE
LAKE CHARLES, LA 70605",337 433-4137,"2300 NORBEN DRIVE
LAKE CHARLES, LA 70605",1990-10-31,8,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC",False
CURRAN HOME,19G387,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"9131 WEST DARRYL
BATON ROUGE, LA 70815",225 923-0880,"9131 WEST DARRYL
BATON ROUGE, LA 70815",1990-10-04,7,No,For Profit,,,DDMS of Louisiana No. 2,False
DELAWARE GROUP HOME,19G388,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3418 DELAWARE AVENUE
KENNER, LA 70065",504 466-0637,"3418 DELAWARE AVENUE
KENNER, LA 70065",1990-11-12,8,No,Non-Profit,"Vol-Merg, Close",2017-10-03,"PROGRESSIVE HEALTHCARE PROVIDERS/LOUISIANA, INC.",False
GADSDEN COMMUNITY HOME,19G389,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2612-2614 GADSDEN STREET
KENNER, LA 70062",504 513-3159,"2612-2614 GADSDEN STREET
KENNER, LA 70062",1990-11-27,6,No,For Profit,,,"DDMS OF LOUISIANA NO 2, LLC",False
NEWPORT GROUP HOME,19G390,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"12453 PARNELL DRIVE
BATON ROUGE, LA 70815",225 272-8081,"12453 PARNELL DRIVE
BATON ROUGE, LA 70815",1990-12-16,8,No,For Profit,,,DDMS of Louisiana No. 2,False
MUSTARD SEED GROUP HOME,19G391,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"41 PATRICIA DRIVE
COVINGTON, LA 70433",985 892-9474,"41 PATRICIA DRIVE
COVINGTON, LA 70433",1990-11-14,8,No,Non-Profit,,,"STARC OF LOUISIANA, INC.",False
COTTON VALLEY GROUP HOME,19G392,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"202 MAPLE STREET
COTTON VALLEY, LA 71018",318 832-4768,"202 MAPLE STREET
COTTON VALLEY, LA 71018",1990-12-28,8,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC-NORTH CENTRAL",False
LIBERTY THREE COMMUNITY HOME,19G393,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1730 W MAGNOLIA
EUNICE, LA 70535",337 546-0667,"1730 W MAGNOLIA
EUNICE, LA 70535",1990-11-29,6,No,For Profit,,,"LIBERTY SIX COMMUNITY HOMES, INC.",False
ARGONNE COMMUNITY HOME,19G394,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"4530 ARGONNE STREET
METAIRIE, LA 70001",504 513-3159,"4530 ARGONNE STREET
METAIRIE, LA 70001",1991-01-03,6,No,For Profit,,,"DDMS OF LOUISIANA NO 2, LLC",False
MILFORD DRIVE COMMUNITY HOME,19G395,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"115 MILFORD DRIVE
MINDEN, LA 71055",318 377-8918,"115 MILFORD DRIVE
MINDEN, LA 71055",1990-12-28,6,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC-NORTH CENTRAL",False
DARROW STREET GROUP HOME,19G396,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"618 EAST DARROW STREET
TALLULAH, LA 71282",318 574-3886,"618 EAST DARROW STREET
TALLULAH, LA 71282",1991-01-11,8,No,Non-Profit,,,"CDF HEALTHCARE OF LA, LLC",False
G B COOLEY MOORE-WEATHERFORD GROUP HOME,19G399,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"612 MOORE ROAD
MONROE, LA 71201",318 323-3205,"612 MOORE ROAD
MONROE, LA 71201",1990-11-22,7,No,Government,,,G.B. COOLEY HOSPITAL SERVICE DISTRICT,False
IDAHO STREET COMMUNITY HOME,19G400,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3235 IDAHO AVE
KENNER, LA 70065",504 513-3159,"3235 IDAHO AVE
KENNER, LA 70065",1990-12-28,6,No,For Profit,,,"DDMS OF LOUISIANA NO 2, LLC",False
GIBBS STREET COMMUNITY HOME,19G401,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"416 GIBBS STREET
MANSFIELD, LA 71052",318 872-0206,"416 GIBBS STREET
MANSFIELD, LA 71052",1991-01-16,6,No,For Profit,"Vol-Merg, Close",2021-08-24,"COLWELL INTEREST, INC.",False
MOLLYLEA GROUP HOME,19G402,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"11055 M0LLYLEA DRIVE
BATON ROUGE, LA 70815",225 767-2344,"11055 M0LLYLEA DRIVE
BATON ROUGE, LA 70815",1991-01-18,8,No,Non-Profit,,,"DDMS OF LOUISIANA NO 2, LLC",False
PARADISE ROAD COMMUNITY HOME,19G403,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1013 PARADISE ROAD
BALL, LA 71405",318 640-2999,"1013 PARADISE ROAD
BALL, LA 71405",1991-01-18,6,No,For Profit,,,"LOUISIANA COMMUNITY CARE, INC.",False
WINDERMERE COMMUNITY HOME,19G404,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"404 WINDERMERE BOULEVARD
ALEXANDRIA, LA 71301",318 445-8615,"404 WINDERMERE BOULEVARD
ALEXANDRIA, LA 71301",1991-01-18,6,No,For Profit,,,Evergreen Life Services,False
WESTMORELAND GROUP HOME,19G405,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"125 WESTMORELAND DRIVE
BATON ROUGE, LA 70806",225 343-7951,"125 WESTMORELAND DRIVE
BATON ROUGE, LA 70806",1991-02-22,8,No,Non-Profit,"Vol-Merg, Close",2018-05-25,"VOLUNTEERS OF AMERICA OF GREATER BATON ROUGE, INC.",False
ALTON STREET COMMUNITY HOME,19G406,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"3705 ALTON STREET
METAIRIE, LA 70001",504 513-3159,"3705 ALTON STREET
METAIRIE, LA 70001",1991-01-31,6,No,For Profit,,,"DDMS of Louisiana No 2, LLC",False
G B COOLEY PRAIRIE ROAD GROUP HOME,19G407,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"2043 PRAIRIE ROAD
MONROE, LA 71202",318 387-7301,"2043 PRAIRIE ROAD
MONROE, LA 71202",1991-02-01,8,No,Government,,,G.B. COOLEY HOSPITAL SERVICE DISTRICT,False
ANNA LANE COMMUNITY HOME,19G409,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"132 ANNA LANE
PINEVILLE, LA 71360",318 640-3070,"132 ANNA LANE
PINEVILLE, LA 71360",1991-03-08,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
BEAUREGARD HOME,19G410,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1877 GENERAL BEAUREGARD
BATON ROUGE, LA 70810",225 778-5192,"1877 GENERAL BEAUREGARD
BATON ROUGE, LA 70810",1991-03-15,7,No,For Profit,,,"NORMAL LIFE OF LAFAYETTE, INC.",True
RENZI COMMUNITY HOME,19G411,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"347 BROWNS BEND ROAD
ALEXANDRIA, LA 71303",318 487-8897,"347 BROWNS BEND ROAD
ALEXANDRIA, LA 71303",1991-04-03,6,No,Non-Profit,,,"OLS COMMUNITY HOMES, INC.",False
SCOVELL COMMUNITY HOME,19G412,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"412 SOUTH DRESEDEN
SHREVEPORT, LA 71115",318 797-6914,"412 SOUTH DRESEDEN
SHREVEPORT, LA 71115",1991-03-01,6,No,Non-Profit,,,"EVERGREEN PRESBYTERIAN MINISTRIES, INC.",False
DUBBERLY GROUP HOME,19G413,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1241 JACK MARTIN ROAD
MINDEN, LA 71055",318 377-9190,"1241 JACK MARTIN ROAD
MINDEN, LA 71055",1991-03-05,8,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
SHONGALOO COMMUNITY HOME,19G414,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"108 SOUTH WILLOW
SHONGALOO, LA 71072",318 539-4957,"108 SOUTH WILLOW
SHONGALOO, LA 71072",1991-03-05,6,No,Non-Profit,,,EVERGREEN LIFE SERVICES,False
BROOKSHIRE AVENUE GROUP HOME,19G415,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"12647 BROOKSHIRE AVENUE
BATON ROUGE, LA 70815",225 412-1115,"12647 BROOKSHIRE AVENUE
BATON ROUGE, LA 70815",1991-04-19,8,No,For Profit,,,"NORMAL LIFE OF LAFAYETTE, INC.",True
VOURAY GROUP HOME,19G417,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"820 VOURAY STREET
KENNER, LA 70065",504 513-3159,"820 VOURAY STREET
KENNER, LA 70065",1991-04-09,8,No,For Profit,,,DDMS of Louisiana No. 2,False
MAGNOLIA DRIVE COMMUNITY HOME,19G419,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"1618 MAGNOLIA DRIVE
JENNINGS, LA 70546",337 824-4942,"1618 MAGNOLIA DRIVE
JENNINGS, LA 70546",1991-04-19,5,No,For Profit,,,"PREFERRED LIVING, INC.",False
WARREN T PRICE SR COMMUNITY HOME,19G420,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(VI) Dallas,LA,"HWY 951 #99
JACKSON, LA 70748",225 634-0661,"HWY 951 #99
JACKSON, LA 70748",1991-11-08,4,Yes,Government,,,EAST LOUISIANA STATE HOSPITAL,False
