name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
HARTLAND GROUP HOME,34G264,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2307 HARTLAND ROAD
MORGANTON, NC 28655",828 757-0319,"2307 HARTLAND ROAD
MORGANTON, NC 28655",1992-12-16,6,No,Non-Profit,,,"ComServ, Inc.",False
TAR RIVER,34G265,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"498 & 500 SEAN DRIVE
GREENVILLE, NC 27834",252 758-1101,"498 & 500 SEAN DRIVE
GREENVILLE, NC 27834",1993-01-17,30,No,For Profit,,,"RHA Health Services NC, LLC",False
VOCA-APPLE VALLEY,34G266,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1443 OLD HWY 60
WILKESBORO, NC 28697",336 838-2199,"1443 OLD HWY 60
WILKESBORO, NC 28697",1993-01-29,6,No,For Profit,,,VOCA Corporation of North Carolina,True
BLUEWEST OPPORTUNITIES-KENMORE HOUSE,34G267,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1 KENMORE STREET
ASHEVILLE, NC 28803",828 277-0204,"1 KENMORE STREET
ASHEVILLE, NC 28803",1993-04-15,6,No,Non-Profit,,,"BlueWest Opportunities, Inc.",False
MOORE COUNTY HOME FOR AUTISTIC ADULTS,34G268,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1112 DEVONSHIRE TRAIL
ABERDEEN, NC 28315",910 944-1047,"1112 DEVONSHIRE TRAIL
ABERDEEN, NC 28315",1993-04-01,6,No,For Profit,,,"Greater Image Healthcare, Corp.",False
HICKORY II GROUP HOME,34G269,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"322 HICKORY AVE
SANFORD, NC 27330",919 775-3094,"322 HICKORY AVE
SANFORD, NC 27330",1993-12-07,6,No,For Profit,,,VOCA Corporation of North Carolina,True
VOCA-SIXTH STREET GROUP HOME,34G270,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"201 NORTH SIXTH STREET
SANFORD, NC 27330",919 775-4496,"201 NORTH SIXTH STREET
SANFORD, NC 27330",1993-04-07,6,No,For Profit,,,VOCA Corporation of North Carolina,True
VOCA-ROLLINS GROUP HOME,34G271,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"297 BOB ROLLINS ROAD
FOREST CITY, NC 28043",828 248-1175,"297 BOB ROLLINS ROAD
FOREST CITY, NC 28043",1993-05-17,6,No,For Profit,,,VOCA Corporation of North Carolina,True
CREST ROAD GROUP HOME,34G272,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"114 GREENHOUSE LANE
SOUTHERN PINES, NC 28387",910 496-0661,"114 GREENHOUSE LANE
SOUTHERN PINES, NC 28387",1993-06-02,6,No,For Profit,,,"Greater Image Healthcare, Corp.",False
NORTHSIDE GROUP HOME,34G273,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"3301 BARKSDALE ROAD
FAYETTEVILLE, NC 28301",910 822-4455,"3301 BARKSDALE ROAD
FAYETTEVILLE, NC 28301",1993-06-02,6,No,For Profit,,,"Sophia B. Pierce & Associates, Inc.",False
LOCKLEY ROAD,34G274,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"4617 LOCKLEY RD
HOLLY SPRINGS, NC 27540",919 303-5665,"4617 LOCKLEY RD
HOLLY SPRINGS, NC 27540",1993-06-11,6,No,For Profit,,,Educare Community Living Corporation - North Carolina,False
SCI-ROANOKE HOUSE,34G275,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"103 & 105 CLEARFIELD DRIVE
ROANOKE RAPIDS, NC 27870",252 308-0900,"103 & 105 CLEARFIELD DRIVE
ROANOKE RAPIDS, NC 27870",1993-06-03,12,No,Non-Profit,,,"Skill Creations, Inc.",False
HOLDEN GROUP HOME,34G276,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"517 NORTH HOLDEN ROAD
GREENSBORO, NC 27410",336 547-0780,"517 NORTH HOLDEN ROAD
GREENSBORO, NC 27410",1993-06-15,6,No,For Profit,,,"RHA Health Services NC, LLC",False
MASON STREET,34G277,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"306 N MASON STREET
APEX, NC 27502",919 387-5881,"306 N MASON STREET
APEX, NC 27502",1993-07-27,6,No,For Profit,,,VOCA Corporation of North Carolina,True
AVENT FERRY HOME,34G278,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"904 AVENT FERRY ROAD
HOLLY SPRINGS, NC 27540",919 557-6336,"904 AVENT FERRY ROAD
HOLLY SPRINGS, NC 27540",1993-07-16,6,No,Non-Profit,,,"Community Innovations, Inc.",False
VOCA-OLIVE HOME,34G279,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"707 EAST OLIVE STREET
APEX, NC 27502",919 387-7080,"707 EAST OLIVE STREET
APEX, NC 27502",1993-07-27,6,No,For Profit,,,VOCA Corporation of North Carolina,True
VOCA-SECOND AVENUE GROUP HOME,34G280,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"49 SECOND AVENUE SE
TAYLORSVILLE, NC 28681",828 635-1757,"49 SECOND AVENUE SE
TAYLORSVILLE, NC 28681",1993-07-13,6,No,For Profit,,,VOCA Corporation of North Carolina,True
VOCA-GREENWOOD GROUP HOME,34G281,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"105 GREENWOOD CIRCLE
SMITHFIELD, NC 27577",919 934-1963,"105 GREENWOOD CIRCLE
SMITHFIELD, NC 27577",1993-09-09,6,No,For Profit,,,VOCA Corporation of North Carolina,True
VOCA-LAURELWOOD,34G282,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"200 LAURELWOOD DR
SMITHFIELD, NC 27577",919 934-1839,"200 LAURELWOOD DR
SMITHFIELD, NC 27577",1993-09-16,6,No,For Profit,,,VOCA Corporation of North Carolina,True
TROTTERS BLUFF,34G283,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"912 AVENT FERRY ROAD
HOLLY SPRINGS, NC 27540",919 557-6337,"912 AVENT FERRY ROAD
HOLLY SPRINGS, NC 27540",1993-09-01,6,No,Non-Profit,,,"Community Innovations, Inc.",False
COUNTRYVIEW RESIDENTIAL,34G284,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"359 FIRETOWER ROAD
RICHLANDS, NC 28574",910 455-5863,"359 FIRETOWER ROAD
RICHLANDS, NC 28574",1993-09-29,6,No,For Profit,,,"Community Innovations, Inc.",False
"LIFE, INC NINE FOOT ROAD GROUP HOME",34G285,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1229 NINE FOOT ROAD
NEWPORT, NC 28570",252 223-3774,"1229 NINE FOOT ROAD
NEWPORT, NC 28570",1993-09-23,6,No,For Profit,,,"LIFE, Inc.",False
"LIFE, INC GREY FOX RUN GROUP HOME",34G286,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"312 GREY FOX RUN
NEWPORT, NC 28570",252 223-2466,"312 GREY FOX RUN
NEWPORT, NC 28570",1993-09-23,6,No,For Profit,,,"LIFE, Inc.",False
VOCA-LAUREL GROUP HOME,34G287,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"51 LAUREL STREET
GRANITE FALLS, NC 28630",828 396-5879,"51 LAUREL STREET
GRANITE FALLS, NC 28630",1993-07-23,6,No,For Profit,,,VOCA Corporation of North Carolina,True
"LIFE, INC GREEN TEE LANE",34G288,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1320 GREEN TEE LANE
ROCKY MOUNT, NC 27804",252 972-6975,"1320 GREEN TEE LANE
ROCKY MOUNT, NC 27804",1993-11-05,6,No,For Profit,,,"LIFE, Inc.",False
VOCA-SANDBURG GROUP HOME,34G289,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"9317 SANDBURG AVENUE
CHARLOTTE, NC 28213",704 548-0152,"9317 SANDBURG AVENUE
CHARLOTTE, NC 28213",1993-10-01,6,No,For Profit,,,VOCA Corporation of North Carolina,True
VOCA-OAKHAVEN DRIVE GROUP HOME,34G290,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"12516 OAKHAVEN DRIVE
CHARLOTTE, NC 28273",704 588-7436,"12516 OAKHAVEN DRIVE
CHARLOTTE, NC 28273",1993-11-17,6,No,For Profit,,,VOCA Corporation of North Carolina,True
VOCA-TODDVILLE ROAD GROUP HOME,34G291,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1809 TODDVILLE ROAD
CHARLOTTE, NC 28214",704 391-8077,"1809 TODDVILLE ROAD
CHARLOTTE, NC 28214",1993-12-15,6,No,For Profit,,,VOCA Corporation of North Carolina,True
ROCKWOOD,34G292,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"4409 ROCKWOOD DRIVE
RALEIGH, NC 27612",919 571-0230,"4409 ROCKWOOD DRIVE
RALEIGH, NC 27612",1993-12-01,6,No,For Profit,,,Educare Community Living Corporation - North Carolina,False
STONEGATE,34G293,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"8609 STONEGATE DR
RALEIGH, NC 27615",919 847-8628,"8609 STONEGATE DR
RALEIGH, NC 27615",1993-10-19,6,No,For Profit,,,Educare Community Living Corporation - North Carolina,False
KONNOAK GROUP HOME,34G294,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2901 KONNOAK DRIVE
WINSTON SALEM, NC 27127",336 788-5543,"2901 KONNOAK DRIVE
WINSTON SALEM, NC 27127",1993-12-17,6,No,Non-Profit,,,ResCare of North Carolina-EduCare Community Living,True
PINEWOOD GROUP HOME,34G295,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2101 BEAUTY STREET
STATESVILLE, NC 28625",704 872-3257,"2101 BEAUTY STREET
STATESVILLE, NC 28625",1993-12-21,6,No,For Profit,,,"RHA Health Services NC, LLC",False
STONERIDGE,34G296,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"222 UNION HEIGHTS BOULEVARD
SALISBURY, NC 28144",704 278-9681,"222 UNION HEIGHTS BOULEVARD
SALISBURY, NC 28144",1993-12-15,6,No,For Profit,,,"RHA Health Services NC, LLC",False
ROANOKE PLACE,34G297,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"704 CAROLINA AVENUE
AHOSKIE, NC 27910",252 209-0111,"704 CAROLINA AVENUE
AHOSKIE, NC 27910",1994-03-16,6,No,For Profit,,,"Community Innovations, Inc.",False
LUKE STREET,34G298,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"206 LUKE STREET
EDENTON, NC 27932",252 482-8900,"206 LUKE STREET
EDENTON, NC 27932",1994-04-13,6,No,For Profit,,,"Life, Inc.",False
HOLLIDAY'S PLACE GROUP HOME,34G299,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1108 QUAIL-MEADOW DRIVE
FAYETTEVILLE, NC 28314",910 864-4300,"1108 QUAIL-MEADOW DRIVE
FAYETTEVILLE, NC 28314",1994-04-13,6,No,For Profit,,,"D & L Health Care Services, Incorporated",False
FRANK STREET ICF/MR,34G300,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"719 FRANK STREET
ROXBORO, NC 27573",336 599-6722,"719 FRANK STREET
ROXBORO, NC 27573",1994-04-08,6,No,Non-Profit,,,"Person County Group Homes, Inc.",False
CHESTERFIELD GROUP HOME,34G301,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2287 HARTLAND ROAD
MORGANTON, NC 28655",828 757-0319,"2287 HARTLAND ROAD
MORGANTON, NC 28655",1994-06-02,6,No,Non-Profit,,,"ComServ, Inc.",False
PINE RIDGE GROUP HOME,34G302,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"739 ARTHUR MADDOX ROAD
SANFORD, NC 27330",919 774-9747,"739 ARTHUR MADDOX ROAD
SANFORD, NC 27330",1994-07-27,6,No,For Profit,,,"Community Innovations, Inc.",False
MONROE ROAD,34G303,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"7621 MONROE ROAD
CHARLOTTE, NC 28212",704 535-7502,"7621 MONROE ROAD
CHARLOTTE, NC 28212",1994-08-11,6,No,For Profit,,,"RHA Health Services NC, LLC",False
"RALPH SCOTT LIFESERVICES, INC/VETERANS DRIVE",34G304,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"500 VETERANS DRIVE
ELON COLLEGE, NC 27244",336 227-1011,"500 VETERANS DRIVE
ELON COLLEGE, NC 27244",1994-08-05,6,No,Non-Profit,,,"Ralph Scott Lifeservices, Inc.",False
BROOKWOOD,34G305,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"313 EAST BROOKWOOD AVENUE
LIBERTY, NC 27298",336 622-3003,"313 EAST BROOKWOOD AVENUE
LIBERTY, NC 27298",1994-08-03,6,No,For Profit,,,"Community Innovations, Inc.",False
SYDNOR STREET GROUP HOME,34G306,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"134 SYDNOR STREET
MOUNT AIRY, NC 27030",336 789-3451,"134 SYDNOR STREET
MOUNT AIRY, NC 27030",1994-09-08,6,No,Non-Profit,,,"Surry-Yadkin Residential Services, Inc.",False
TIMBERLEA GROUP HOME,34G307,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"5691 MACK LINEBERRY ROAD
CLIMAX, NC 27233",336 370-4177,"5691 MACK LINEBERRY ROAD
CLIMAX, NC 27233",1994-08-23,6,No,For Profit,,,"Community Innovations, Inc.",False
HEATHCROFT,34G308,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"3046 HEATHCROFT COURT
CHARLOTTE, NC 28269",704 593-0674,"3046 HEATHCROFT COURT
CHARLOTTE, NC 28269",1994-09-15,6,No,For Profit,,,Educare Community Living Corporation - North Carolina,False
WASHINGTON STREET EAST GROUP HOME,34G309,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"407 WEST WASHINGTON STREET
LA GRANGE, NC 28551",252 566-2955,"407 WEST WASHINGTON STREET
LA GRANGE, NC 28551",1994-10-07,6,No,For Profit,,,"NOVA IC, Inc.",False
"LIFE, INC CHEROKEE TRAIL GROUP HOME",34G310,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"105 CHEROKEE TRAIL
WILMINGTON, NC 28409",910 799-9517,"105 CHEROKEE TRAIL
WILMINGTON, NC 28409",1994-10-12,6,No,Non-Profit,,,"LIFE, Inc.",False
"RALPH SCOTT LIFESERVICES, INC/ROSEMONT STREET",34G311,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"304 ROSEMONT STREET
GIBSONVILLE, NC 27217",336 227-1011,"304 ROSEMONT STREET
GIBSONVILLE, NC 27217",1994-10-05,6,No,Non-Profit,,,"Ralph Scott Lifeservices, Inc.",False
RAVENDALE DRIVE GROUP HOME,34G312,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1123 RAVENDALE DRIVE
CHARLOTTE, NC 28216",704 525-6772,"1123 RAVENDALE DRIVE
CHARLOTTE, NC 28216",1994-11-18,6,No,Non-Profit,,,"Autism Services of Mecklenburg County, Inc.",False
PARK DRIVE GROUP HOME,34G313,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1305 PARK DRIVE
MOUNT AIRY, NC 27030",336 789-6697,"1305 PARK DRIVE
MOUNT AIRY, NC 27030",1994-10-26,6,No,Non-Profit,,,"Surry-Yadkin Residential Services, Inc.",False
BURTONWOOD CIRCLE HOME,34G314,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1710 BURTONWOOD CIRCLE
CHARLOTTE, NC 28212",704 536-0364,"1710 BURTONWOOD CIRCLE
CHARLOTTE, NC 28212",1994-11-02,6,No,For Profit,,,"RHA Health Services NC, LLC",False
CORBEL RESIDENTIAL,34G315,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"483 CREEK ROAD
ORRUM, NC 28369",910 738-1976,"483 CREEK ROAD
ORRUM, NC 28369",1994-12-14,6,No,For Profit,,,"Community Innovations, Inc.",False
LEAVES,34G316,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"7106 LEAVES LANE
CHARLOTTE, NC 28213",704 529-0446,"7106 LEAVES LANE
CHARLOTTE, NC 28213",1994-12-14,6,No,For Profit,,,Educare Community Living Corporation - North Carolina,False
LAKEVIEW,34G317,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"5927 LAKEVIEW DRIVE
CHARLOTTE, NC 28270",704 366-5108,"5927 LAKEVIEW DRIVE
CHARLOTTE, NC 28270",1995-01-20,6,No,For Profit,,,"RHA Health Services NC, LLC",False
"LIFE, INC WILSON STREET GROUP HOME",34G318,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1116 WILSON STREET EXTENSION
PLYMOUTH, NC 27962",252 793-6440,"1116 WILSON STREET EXTENSION
PLYMOUTH, NC 27962",1995-02-22,6,No,For Profit,,,"Life, Inc.",False
DAUGHTRY FIELD ROAD GROUP HOME,34G319,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"135 DAUGHTRY FIELD ROAD
MOUNT OLIVE, NC 28365",919 658-8215,"135 DAUGHTRY FIELD ROAD
MOUNT OLIVE, NC 28365",1995-03-02,6,No,For Profit,,,"Nova IC, Inc.",False
"LIFE, INC OLD ROPER ROAD GROUP HOME",34G320,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"206 A OLD ROPER ROAD
PLYMOUTH, NC 27962",252 793-9177,"206 A OLD ROPER ROAD
PLYMOUTH, NC 27962",1995-02-22,6,No,For Profit,,,"Life, Inc.",False
RAYSIDE A & B,34G321,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"617 & 619 RAY AVENUE
HENDERSONVILLE, NC 28739",828 697-4484,"617 & 619 RAY AVENUE
HENDERSONVILLE, NC 28739",1995-03-07,8,No,For Profit,,,"RHA Health Services NC, LLC",False
BROWNE GROUP HOME,34G322,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"8205 BROWNE DRIVE
CHARLOTTE, NC 28269",704 529-0446,"8205 BROWNE DRIVE
CHARLOTTE, NC 28269",1995-03-22,6,No,For Profit,,,EduCare Community Living Corporation-North Carolina,True
BLUEWEST OPPORTUNITIES-MONTFORD HOUSE,34G323,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"5 KENMORE STREET
ASHEVILLE, NC 28803",828 274-8368,"5 KENMORE STREET
ASHEVILLE, NC 28803",1995-04-07,5,No,Non-Profit,,,"BlueWest Opportunities, Inc.",False
MT GILEAD CHILDREN'S HOME,34G324,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"205 EAST INGRAM AVENUE
MOUNT GILEAD, NC 27306",910 439-1307,"205 EAST INGRAM AVENUE
MOUNT GILEAD, NC 27306",1995-03-29,6,No,Non-Profit,,,Monarch,False
"LIFE, INC SLATESTONE ROAD GROUP HOME",34G325,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"332 SLATESTONE ROAD
WASHINGTON, NC 27889",252 946-9055,"332 SLATESTONE ROAD
WASHINGTON, NC 27889",1995-04-25,6,No,For Profit,,,"Life, Inc.",False
"LIFE, INC TWIN ACRES GROUP HOME",34G326,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2767 WILDCAT ROAD
WILLIAMSTON, NC 27892",252 792-9158,"2767 WILDCAT ROAD
WILLIAMSTON, NC 27892",1995-04-25,6,No,For Profit,,,"Life, Inc.",False
ELLENDALE GROUP HOME,34G327,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"4165 NC HWY 127
TAYLORSVILLE, NC 28681",828 757-0209,"4165 NC HWY 127
TAYLORSVILLE, NC 28681",1995-05-09,6,No,Government,,,"ComServ, Inc.",False
GAIL B HANKS GROUP HOME,34G328,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"5917 ROWAN WAY
CHARLOTTE, NC 28214",704 391-5559,"5917 ROWAN WAY
CHARLOTTE, NC 28214",1995-05-17,6,No,Non-Profit,,,"Autism Services of Mecklenburg County, Inc.",False
KIMBERLY ROAD,34G329,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1503 KIMBERLY ROAD
NEW BERN, NC 28562",252 637-7098,"1503 KIMBERLY ROAD
NEW BERN, NC 28562",1995-06-07,6,No,Non-Profit,,,Monarch,False
"LIFE, INC CHOWAN GROUP HOME",34G330,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"249 COKE AVE
EDENTON, NC 27932",252 482-5456,"249 COKE AVE
EDENTON, NC 27932",1995-07-19,6,No,For Profit,,,"Life, Inc.",False
"LIFE, INC ALBEMARLE GROUP HOME",34G331,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"243 COKE AVENUE
EDENTON, NC 27932",252 482-7909,"243 COKE AVENUE
EDENTON, NC 27932",1995-07-19,6,No,For Profit,,,"Life, Inc.",False
NORWOOD AVENUE HOME,34G332,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2510 NORWOOD AVENUE
GOLDSBORO, NC 27530",919 731-4745,"2510 NORWOOD AVENUE
GOLDSBORO, NC 27530",1995-07-12,6,No,For Profit,,,"NOVA-IC, Inc.",False
"LIFE, INC COKE AVENUE GROUP HOME",34G333,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"255 COKE AVE
EDENTON, NC 27932",252 482-8121,"255 COKE AVE
EDENTON, NC 27932",1995-07-19,6,No,For Profit,,,"Life, Inc.",False
IWRC-DOGWOOD,34G334,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"2 ROSE STREET W
ASHEVILLE, NC 28803",828 274-7518,"2 ROSE STREET W
ASHEVILLE, NC 28803",1995-08-04,6,No,Non-Profit,,,"Irene Wortham Residential Center, Inc.",False
RSI - CHRISTOPHER ROAD,34G335,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"802 CHRISTOPHER ROAD
CHAPEL HILL, NC 27514",919 929-0732,"802 CHRISTOPHER ROAD
CHAPEL HILL, NC 27514",1995-10-25,6,No,Non-Profit,,,"Residential Services, Inc.",False
FOREST HILLS GROUP HOME,34G336,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"1913 FOREST HILLS DRIVE
GREENVILLE, NC 27858",252 756-6467,"1913 FOREST HILLS DRIVE
GREENVILLE, NC 27858",1995-11-09,6,No,For Profit,,,"RHA Health Services NC, LLC",False
KING GEORGE GROUP HOME,34G337,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"323 KING GEORGE ROAD
GREENVILLE, NC 27834",252 321-5813,"323 KING GEORGE ROAD
GREENVILLE, NC 27834",1995-11-09,6,No,For Profit,,,"RHA Health Services NC, LLC",False
"LIFE, INC MINUTE MAN GROUP HOME",34G338,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"388 MINUTE MAN LANE
WASHINGTON, NC 27889",252 946-5563,"388 MINUTE MAN LANE
WASHINGTON, NC 27889",1995-11-29,6,No,For Profit,,,"LIFE, Inc.",False
"LIFE, INC BEAUFORT HEIGHTS GROUP HOME",34G339,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"103 CIRCLE STREET
WASHINGTON, NC 27889",252 946-4133,"103 CIRCLE STREET
WASHINGTON, NC 27889",1995-11-29,6,No,For Profit,,,"LIFE, Inc.",False
PLAYMORE GROUP HOME,34G340,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"3252 PLAYMORE BEACH ROAD
MORGANTON, NC 28655",828 757-0209,"3252 PLAYMORE BEACH ROAD
MORGANTON, NC 28655",1995-12-15,6,No,Non-Profit,,,"Com-Serv, Inc.",False
WOODING PLACE GROUP HOME,34G341,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"112 WOODING PLACE
KINGS MOUNTAIN, NC 28086",704 867-3155,"112 WOODING PLACE
KINGS MOUNTAIN, NC 28086",1995-12-13,6,No,For Profit,,,Educare Community Living Corporation - North Carolina,False
PENCE PLACE,34G342,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"295 AIRPORT ROAD
ROCKINGHAM, NC 28379",919 734-4386,"295 AIRPORT ROAD
ROCKINGHAM, NC 28379",1996-04-18,9,No,Non-Profit,,,Monarch,False
LOWER CREEK GROUP HOME,34G343,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"3256 PLAYMORE BEACH RD
MORGANTON, NC 28655",828 758-2019,"3256 PLAYMORE BEACH RD
MORGANTON, NC 28655",1996-05-16,6,No,Non-Profit,,,"ComServ, Inc.",False
BLUEWEST OPPORTUNITIES-NEW STOCK HOUSE,34G344,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IV) Atlanta,NC,"122 WOODLAND HILLS ROAD
ASHEVILLE, NC 28804",828 658-9842,"122 WOODLAND HILLS ROAD
ASHEVILLE, NC 28804",1997-11-25,6,No,Non-Profit,,,"BlueWest Opportunities, Inc.",False
