name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
CEDAR HOUSE,55G566,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"6384 NORTH TENTH STREET
FRESNO, CA 93710",559 438-8770,"6384 NORTH TENTH STREET
FRESNO, CA 93710",2007-03-13,6,No,For Profit,,,Valley Care Residential,False
JTM HOME,55G567,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"81 ARLINGTON DRIVE
SOUTH SAN FRANCISCO, CA 94080",650 996-9198,"81 ARLINGTON DRIVE
SOUTH SAN FRANCISCO, CA 94080",2007-05-08,6,No,For Profit,,2020-02-14,"JTM Homes, Inc.",False
ELIZABETH HOMES/6901 SAN PACO CIRCLE,55G568,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"6901 SAN PACO CIRCLE
BUENA PARK, CA 90620",714 828-2512,"6901 SAN PACO CIRCLE
BUENA PARK, CA 90620",2007-05-14,6,No,For Profit,"Vol-Merg, Close",2019-06-30,"Elizabeth G. Santos, Inc.",False
FRAULINE DRIVE,55G570,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1384 FRAULINE DRIVE
SAN DIEGO, CA 92154",619 575-2824,"1384 FRAULINE DRIVE
SAN DIEGO, CA 92154",2007-05-18,6,No,For Profit,,,BrightSpring,True
MARIA'S HOUSE,55G571,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"6258 N CALLISCH AVE
FRESNO, CA 93710",559 322-7235,"6258 N CALLISCH AVE
FRESNO, CA 93710",2007-06-04,6,No,Non-Profit,,,"Harmony Homes, Inc.",False
J AND P HOMES - SAN CAPISTRANO,55G572,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"8472 SAN CAPISTRANO WAY
BUENA PARK, CA 90620",714 821-1731,"8472 SAN CAPISTRANO WAY
BUENA PARK, CA 90620",2007-07-05,6,No,Government,,,"J and P Homes, Inc.",False
STEELE'S VISIONS - HATCH,55G573,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1875 HATCH AVENUE
TULARE, CA 93274",559 920-8552,"1875 HATCH AVENUE
TULARE, CA 93274",2007-07-11,6,No,For Profit,,,Steele's Visions Inc.,False
TAMARAND WAY,55G574,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1841 TAMARAND WAY
SAN DIEGO, CA 92154",619 423-1655,"1841 TAMARAND WAY
SAN DIEGO, CA 92154",2007-05-22,6,No,For Profit,,,BrightSpring,True
IONIAN STREET,55G575,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1805 IONIAN STREET
SAN DIEGO, CA 92154",619 429-1329,"1805 IONIAN STREET
SAN DIEGO, CA 92154",2007-07-16,6,No,For Profit,,,BrightSpring,True
SOLIDUM CARE HOME ICFDD-N #1,55G576,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"3522 OTTO DRIVE
STOCKTON, CA 95209",209 474-6785,"3522 OTTO DRIVE
STOCKTON, CA 95209",2007-07-03,6,No,For Profit,,,"Solidum Care Homes, Inc.",False
MCNEALY HOUSE,55G578,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"4602 ALLENDE
OCEANSIDE, CA 92057",760 721-1706,"4602 ALLENDE
OCEANSIDE, CA 92057",2007-07-06,6,No,Non-Profit,,,"T.E.R.I., Inc.",False
BETHESDA LUTHERAN COMMUNITIES-WREN 2,55G579,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"5440 WEST WREN
VISALIA, CA 93291",559 791-2003,"5440 WEST WREN
VISALIA, CA 93291",2007-09-19,6,No,For Profit,"Vol-Merg, Close",2020-08-28,"Bethesda Lutheran Communities, Inc.",False
BERNADETTE HOUSE,55G580,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"7302 EXCELSIOR DRIVE
CORONA, CA 92880",951 808-8698,"7302 EXCELSIOR DRIVE
CORONA, CA 92880",2007-09-26,6,No,Government,,,"Castles Care Homes, Inc.",False
SHASTA HOUSE,55G581,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2550 OLD ALTURAS ROAD
REDDING, CA 96003",530 221-8088,"2550 OLD ALTURAS ROAD
REDDING, CA 96003",2007-10-12,6,No,For Profit,,,C.F.B. Inc.,False
JANRAY HOME II,55G582,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"15695 HESSE DRIVE
LA MIRADA, CA 90638",714 562-0521,"15695 HESSE DRIVE
LA MIRADA, CA 90638",2007-10-11,6,No,Non-Profit,,,"Janray Home, Inc.",False
HATHAWAY ICF/DD-H,55G583,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"19834 HATHAWAY AVENUE
HAYWARD, CA 94541",510 278-8908,"19834 HATHAWAY AVENUE
HAYWARD, CA 94541",2007-11-20,6,No,For Profit,,,Liberty Homes Hathaway ICF-DDH,False
MONARCH HOME,55G585,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"877 MUIRFIELD DR
OCEANSIDE, CA 92058",760 231-8139,"877 MUIRFIELD DR
OCEANSIDE, CA 92058",2007-12-05,8,No,For Profit,,,Herminio F. & Teresita Deleon,False
LAURISTON DRIVE,55G586,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1130 LAURISTON DRIVE
SAN DIEGO, CA 92154",619 429-5960,"1130 LAURISTON DRIVE
SAN DIEGO, CA 92154",2007-12-17,6,No,For Profit,,,BrightSpring,True
TOBIAS DRIVE,55G587,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1382 TOBIAS DRIVE
CHULA VISTA, CA 91911",619 409-4968,"1382 TOBIAS DRIVE
CHULA VISTA, CA 91911",2007-12-17,6,No,For Profit,,,BrightSpring,True
OUR LADY OF MERCY HOME,55G588,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"3409 HILLTONIA DRIVE
WEST COVINA, CA 91792",909 598-8994,"3409 HILLTONIA DRIVE
WEST COVINA, CA 91792",2007-12-10,6,No,For Profit,,,"Mother of Mercy Homes, Inc.",False
CASA DEL MAR,55G589,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"4615 CAMEO DR
ORCUTT, CA 93455",805 934-5974,"4615 CAMEO DR
ORCUTT, CA 93455",2007-12-21,6,No,For Profit,,,LESSING  IVERSON ,False
CROSSROADS III,55G591,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"325 HONEYSUCKLE DRIVE
FAIRFIELD, CA 94533",707 422-4203,"325 HONEYSUCKLE DRIVE
FAIRFIELD, CA 94533",2007-12-17,6,No,For Profit,,2020-03-01,"Crossroads Living Center, Inc.",False
ST DENIS HOME,55G592,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2939 SAINT DENIS DRIVE
SAN RAMON, CA 94583",650 678-8142,"2939 SAINT DENIS DRIVE
SAN RAMON, CA 94583",2008-01-15,6,No,For Profit,,,Bernardino & Concepcion Ancheta,False
HAYDEN HOME,55G593,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"822 GRANADA DRIVE
VISTA, CA 92083",760 941-8052,"822 GRANADA DRIVE
VISTA, CA 92083",2008-02-05,6,No,For Profit,,,"Great Expectations Services, Inc.",False
BETHESDA LUTHERAN COMMUNITIES - WREN I,55G595,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"5326 WEST WREN AVE
VISALIA, CA 93291",559 741-9419,"5326 WEST WREN AVE
VISALIA, CA 93291",2008-03-17,6,No,Non-Profit,"Vol-Merg, Close",2020-08-28,"Bethesda Lutheran Communities, Inc.",False
SILVER STAR ICF/DD-N,55G596,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2928 SILVER ESTATES
SAN JOSE, CA 95135",408 270-7042,"2928 SILVER ESTATES
SAN JOSE, CA 95135",2008-05-20,6,No,Government,,,"Silver Punzalan II, Inc.",False
LONIKA HOME DORIA,55G597,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"24652 DORIA AVENUE
MISSION VIEJO, CA 92691",949 283-5695,"24652 DORIA AVENUE
MISSION VIEJO, CA 92691",2008-06-18,6,No,For Profit,,,"Lonika's Home, Inc.",False
MATHARU ASSISTED LIVING #4,55G599,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"15330 EASTWOOD AVE
LAWNDALE, CA 90260",310 328-8482,"15330 EASTWOOD AVE
LAWNDALE, CA 90260",2008-05-23,6,No,For Profit,"Vol-Merg, Close",2019-03-27,Matharu Assisted Living Inc.,False
LONIKA HOME MINOS,55G600,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"25622 MINOS DRIVE
MISSION VIEJO, CA 92691",949 283-5695,"25622 MINOS DRIVE
MISSION VIEJO, CA 92691",2008-07-03,6,No,Non-Profit,,,"Lonika's Home, Inc.",False
OPEN ARMS ICF/DD-N,55G601,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"325 WEST REGENT STREET
INGLEWOOD, CA 90301",310 671-6771,"325 WEST REGENT STREET
INGLEWOOD, CA 90301",2008-06-30,6,No,For Profit,,,OPEN ARMS LIMITED LIABILITY COMPANY,False
EMILY ANNE CENTER INC,55G603,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"8679 CANTERBURY AVENUE
PANORAMA CITY, CA 91402",818 781-7244,"8679 CANTERBURY AVENUE
PANORAMA CITY, CA 91402",2008-07-10,6,No,For Profit,,,"Emily-Anne Center, Inc.",False
CIRCLE OF CARE ICF/DD-N,55G604,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2130 TURNHOUSE LANE
SAN JOSE, CA 95121",408 532-0857,"2130 TURNHOUSE LANE
SAN JOSE, CA 95121",2008-08-15,6,No,For Profit,,,Circle of Care Corporation,False
FAIRWAY COURT,55G605,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"833 FAIRWAY COURT
CHULA VISTA, CA 91911",619 691-0479,"833 FAIRWAY COURT
CHULA VISTA, CA 91911",2008-08-13,6,No,For Profit,,,BrightSpring,True
AU HOMES/VAN BUREN,55G606,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"7036 VAN BUREN CIRCLE
BUENA PARK, CA 90620",714 828-4809,"7036 VAN BUREN CIRCLE
BUENA PARK, CA 90620",2008-08-11,6,No,Government,,,Au Homes Inc.,False
QUINTANA HOME,55G607,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"24522 QUINTANA DRIVE
MISSION VIEJO, CA 92691",949 916-9634,"24522 QUINTANA DRIVE
MISSION VIEJO, CA 92691",2008-08-15,6,No,Government,,,NUZON CORPORATION,False
STEELE'S QUALITY LIVING - VASSAR,55G608,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1120 WEST VASSAR
VISALIA, CA 93277",559 739-1817,"1120 WEST VASSAR
VISALIA, CA 93277",2008-09-17,6,No,For Profit,,,P &amp; A Steele Inc.,False
SHIRLEY'S ICF/DD-N #5,55G609,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1182 DUVALL COURT
STOCKTON, CA 95210",209 952-6027,"1182 DUVALL COURT
STOCKTON, CA 95210",2008-09-24,6,No,For Profit,,,"Shirley's Care Home, Inc.",False
HAPPY RANCH PROGRAM,55G610,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"40145 BEST RANCH ROAD
WOODLAND, CA 95695",530 661-9030,"40145 BEST RANCH ROAD
WOODLAND, CA 95695",2008-09-24,6,No,For Profit,,,"Woodland Residential Services, Inc.",False
OCALA COURT,55G611,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1412 OCALA COURT
CHULA VISTA, CA 91911",619 421-5132,"1412 OCALA COURT
CHULA VISTA, CA 91911",2008-09-16,6,No,For Profit,,,BrightSpring,True
BUEN TIEMPO DRIVE,55G612,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"846 BUEN TIEMPO DRIVE
CHULA VISTA, CA 91910",619 267-8400,"846 BUEN TIEMPO DRIVE
CHULA VISTA, CA 91910",2008-09-25,6,No,For Profit,,,BrightSpring,True
BIXBY KNOLL PLACE II,55G613,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"522 E 157TH STREET
GARDENA, CA 90248",310 715-1095,"522 E 157TH STREET
GARDENA, CA 90248",2008-07-28,6,No,Government,,,"Loop Care, Inc.",False
GLENOAKS HOME,55G614,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2420 W GLENOAKS AVENUE
ANAHEIM, CA 92801",714 229-4964,"2420 W GLENOAKS AVENUE
ANAHEIM, CA 92801",2008-10-14,6,No,For Profit,,,"Harris Care Centers, Inc.",False
HARVEST MOON ICF/DDN,55G615,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1017 EAST HARVEST MOON ST
WEST COVINA, CA 91792",925 634-8786,"1017 EAST HARVEST MOON ST
WEST COVINA, CA 91792",2008-10-20,6,No,For Profit,,,Yolie Crume,False
GREENFIELDS IV ICF-DDN,55G616,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"101 HAWKESBURY WAY
VALLEJO, CA 94591",707 552-1756,"101 HAWKESBURY WAY
VALLEJO, CA 94591",2008-11-21,6,No,Government,,,Jasmine Badillo &amp; Teresita Reyes,False
MONTICELLO HOME,55G617,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"5581 MONTICELLO AVENUE
BUENA PARK, CA 90621",714 670-1139,"5581 MONTICELLO AVENUE
BUENA PARK, CA 90621",2008-11-23,6,No,Non-Profit,,,"C &amp; R Guest Homes, Inc.",False
STAR ICF/DD-N WAKEFIELD HOME,55G618,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1305 COURSON DRIVE
ANAHEIM, CA 92804",562 400-1503,"1305 COURSON DRIVE
ANAHEIM, CA 92804",2008-12-09,6,No,For Profit,,,Liza De los Angeles,False
"LARK SPRING TERRACE, INC",55G619,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"22504 LARK SPRING TERRACE
DIAMOND BAR, CA 91765",909 860-2622,"22504 LARK SPRING TERRACE
DIAMOND BAR, CA 91765",2008-11-24,6,No,Government,,,"Abarientos, Rolando &amp; Lourdes Ofelia|Lark Spring Terrace, Inc.",False
BARMAN HOUSE,55G620,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"10918 BARMAN AVENUE
CULVER CITY, CA 90232",310 845-8054,"10918 BARMAN AVENUE
CULVER CITY, CA 90232",2009-01-28,6,No,Non-Profit,,,Exceptional Children's Foundation,False
HARPS COURT,55G622,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"5979 HARPS COURT
SAN DIEGO, CA 92114",619 267-8400,"5979 HARPS COURT
SAN DIEGO, CA 92114",2009-02-24,6,No,For Profit,,,BrightSpring,True
SULA WAY,55G623,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2757 SULA WAY
SAN DIEGO, CA 92139",619 267-8400,"2757 SULA WAY
SAN DIEGO, CA 92139",2009-02-17,6,No,For Profit,,,BrightSpring,True
MINOA WAY,55G624,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"3080 MINOA WAY
SAN DIEGO, CA 92139",619 267-8400,"3080 MINOA WAY
SAN DIEGO, CA 92139",2009-03-12,6,No,For Profit,,,BrightSpring,True
ST PHILOMENA CARE HOMES - I,55G625,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"340 CALLE CABALLEROS
WALNUT, CA 91789",909 595-9879,"340 CALLE CABALLEROS
WALNUT, CA 91789",2009-03-05,6,No,For Profit,,,"HOLY FAMILY CHILDREN'S CARE, INC.",False
SHOREVIEW ICF-DDH,55G626,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2012 SHOREVIEW AVENUE
SAN MATEO, CA 94401",650 303-6813,"2012 SHOREVIEW AVENUE
SAN MATEO, CA 94401",2009-04-10,6,No,For Profit,,,"CRE Enterprise, Inc.",False
MARION ASHLEY HOUSE,55G627,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"16620 VIA VISTA
DESERT HOT SPRINGS, CA 92240",760 329-0217,"16620 VIA VISTA
DESERT HOT SPRINGS, CA 92240",2009-04-22,5,No,For Profit,,,"Angel View, Inc.",False
ALMADEN HOME ICF/DD-N,55G628,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"225 ALMADEN WAY
SAN MATEO, CA 94403",650 574-2336,"225 ALMADEN WAY
SAN MATEO, CA 94403",2009-05-31,6,No,For Profit,,,"Friends and Family Home, Inc.",False
ST PHILOMENA CARE HOMES - II,55G629,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"19628 AVENIDA DEL CAMPO
WALNUT, CA 91789",909 468-1012,"19628 AVENIDA DEL CAMPO
WALNUT, CA 91789",2009-05-08,6,No,Government,,2020-03-23,"St. Philomena Care Homes, Inc.",False
IN GOOD HANDS HOME ICF/DD-H,55G630,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"380 BIXBY DRIVE
MILPITAS, CA 95035",408 263-1343,"380 BIXBY DRIVE
MILPITAS, CA 95035",2009-07-02,6,No,Government,,,GLAMM Corporation,False
SAINT CLARE HOME,55G631,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"5294 E HEATON
FRESNO, CA 93727",559 999-2030,"5294 E HEATON
FRESNO, CA 93727",2009-07-22,6,No,For Profit,,,"Meridian Health Care Services, Inc.",False
WALBROOK HOUSE,55G632,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"15122 WALBROOK DRIVE
HACIENDA HEIGHTS, CA 91745",626 333-2768,"15122 WALBROOK DRIVE
HACIENDA HEIGHTS, CA 91745",2009-06-24,6,No,Government,,,"GSM Healthcare Services, LLC",False
"DUKE FACILITIES, INC #4",55G633,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"6142 GREENFIELD LANE
STOCKTON, CA 95207",209 952-8679,"6142 GREENFIELD LANE
STOCKTON, CA 95207",2009-08-10,6,No,Government,,,"Duke Facilities, Inc.",False
SCOVILLE VILLA,55G634,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1244 SCOVILLE AVENUE
POMONA, CA 91767",909 624-9107,"1244 SCOVILLE AVENUE
POMONA, CA 91767",2009-10-13,6,No,Government,,,"Sevbenoa, Inc.",False
ALLEN-FLORER FAMILY HOME-OAK HAVEN,55G635,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2019 E OAK HAVEN DRIVE
FRESNO, CA 93730",559 905-6583,"2019 E OAK HAVEN DRIVE
FRESNO, CA 93730",2009-10-30,6,No,Government,,2018-05-18,"Allen-Florer Family Homes, Inc.",False
PURE JOY #2,55G636,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"14944 E LINDHALL WAY
WHITTIER, CA 90604",562 946-4784,"14944 E LINDHALL WAY
WHITTIER, CA 90604",2009-08-31,6,No,For Profit,,,United Care Homes,False
CONNIE MAE DIVISION,55G638,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1890 W ARROW ROUTE
UPLAND, CA 91786",909 982-1755,"1890 W ARROW ROUTE
UPLAND, CA 91786",2009-12-02,6,No,For Profit,,,Ability Pathways Incorporated,False
MARK LANE ONE,55G639,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2520 MARK LANE
COSTA MESA, CA 92626",714 537-3252,"2520 MARK LANE
COSTA MESA, CA 92626",2010-04-26,6,No,For Profit,Vol-Other,2021-07-01,BrightSpring,True
THE CARING BUNCH,55G640,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"16438 BLACKHAWK STREET
GRANADA HILLS, CA 91344",818 360-8046,"16438 BLACKHAWK STREET
GRANADA HILLS, CA 91344",2010-04-12,6,No,For Profit,,,"Le Foyer, Inc.",False
SHINRAI-WHITE,55G641,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"187 NORTH WHITE ROAD
SAN JOSE, CA 95127",408 729-0121,"187 NORTH WHITE ROAD
SAN JOSE, CA 95127",2010-04-26,6,No,For Profit,,,Mouri Management Group Incorporated,False
PACIFIC HOME ICF/DD-N,55G642,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"3617 PACIFIC BOULEVARD
SAN MATEO, CA 94403",650 578-8494,"3617 PACIFIC BOULEVARD
SAN MATEO, CA 94403",2010-06-08,6,No,For Profit,,,"A and F Care Services, Inc.",False
COVINGTON HOUSE ICF/DDN,55G644,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"3042 CLEVELAND PLACE
ANTIOCH, CA 94509",925 267-4335,"3042 CLEVELAND PLACE
ANTIOCH, CA 94509",2010-07-15,6,No,Government,,,"Lesmoni, Inc.",False
PROVIDENT HEALTH CARE,55G645,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1238 CATALINA DR
MERCED, CA 95348",209 723-4888,"1238 CATALINA DR
MERCED, CA 95348",2010-07-28,6,No,For Profit,,,"Provident Health Care, Inc.",False
SARGENT CARE HOME,55G646,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"3261 WEST SARGENT ROAD
LODI, CA 95242",209 369-7010,"3261 WEST SARGENT ROAD
LODI, CA 95242",2010-07-12,6,No,For Profit,,,Eugenio Reyes,False
DE BOER HOME #2,55G648,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2211 WEST ORANGE AVENUE
PORTERVILLE, CA 93257",559 791-9481,"2211 WEST ORANGE AVENUE
PORTERVILLE, CA 93257",2010-08-23,6,No,Non-Profit,"Vol-Merg, Close",2018-05-08,"De Boer Homes, Inc.",False
FAIRBANKS HOUSE,55G649,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"11124 FAIRBANKS WAY
CULVER CITY, CA 90230",310 915-6606,"11124 FAIRBANKS WAY
CULVER CITY, CA 90230",2010-09-08,6,No,For Profit,,,Exceptional Children's Foundation,False
CHENEY HOME ICF-DD/N,55G650,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1644 CHENEY LANE
HAYWARD, CA 94545",510 861-2635,"1644 CHENEY LANE
HAYWARD, CA 94545",2010-12-03,6,No,For Profit,,,Rita Reginaldo-Roxas,False
CRESTWOOD HOME ICF/DD-N,55G651,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"9581 W CRESTWOOD LANE
ANAHEIM, CA 92804",714 995-2430,"9581 W CRESTWOOD LANE
ANAHEIM, CA 92804",2010-09-27,6,No,For Profit,,,"Pilar M. De Castro &amp; Co., Inc.",False
PEPPERMINT RIDGE - DUDLEY HOME,55G652,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"4289 SHOALCREEK DRIVE
CORONA, CA 92883",951 273-7331,"4289 SHOALCREEK DRIVE
CORONA, CA 92883",2010-11-29,6,No,Non-Profit,,,Peppermint Ridge,False
THE OLIVE TREE,55G653,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"7834 VANALDEN AVENUE
RESEDA, CA 91335",818 886-3172,"7834 VANALDEN AVENUE
RESEDA, CA 91335",2010-12-06,6,No,For Profit,,,The Olive Tree Experience,False
"MINUET HOMES, INC",55G654,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"8566 MINUET PLACE
PANORAMA CITY, CA 91402",818 389-5776,"8566 MINUET PLACE
PANORAMA CITY, CA 91402",2011-01-19,6,No,For Profit,,,"Minuet Homes, Inc.",False
COLUMBINE HOUSE,55G655,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"9420 COLUMBINE AVENUE
MONTCLAIR, CA 91763",909 984-6002,"9420 COLUMBINE AVENUE
MONTCLAIR, CA 91763",2010-11-18,6,No,For Profit,,,"Monte Vista Child Care Center, Inc.",False
TULLIA PLACE ICF/DD-N,55G656,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"8533 TULLIA PLACE
ANTELOPE, CA 95843",916 548-1397,"8533 TULLIA PLACE
ANTELOPE, CA 95843",2011-02-24,6,No,For Profit,,,"Antelope Hills Manor ICF-DDN, Inc.",False
"SANTA LUCIA II ICF/DD-H, INCORPORATED",55G657,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"722 LASSEN ST
VALLEJO, CA 94591",707 563-5303,"722 LASSEN ST
VALLEJO, CA 94591",2011-02-23,6,No,For Profit,,,"Santa Lucia II ICF-DDH, Incorporated",False
CRESCENT HOME,55G658,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"2423 W CRESCENT AVE
ANAHEIM, CA 92801",714 739-4371,"2423 W CRESCENT AVE
ANAHEIM, CA 92801",2011-03-07,6,No,Non-Profit,,,"C &amp; R Guest Homes, Inc.",False
GROVE HOUSE,55G660,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(IX) San Francisco,CA,"1760 BUCHANAN DRIVE
POMONA, CA 91767",909 629-1829,"1760 BUCHANAN DRIVE
POMONA, CA 91767",2011-05-12,6,No,For Profit,,,"Alpha Residential, Inc.",False
