name,provider_id,type,region,state,address,phone,address,particip_date,certified_beds,hospital_based,ownership_type,termination_code,termination_date,legal_owner,is_brightspring
SPRING STREET HOME,36G486,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"329 EAST SPRING STREET
BELLEFONTAINE, OH 43311",937 592-7944,"329 EAST SPRING STREET
BELLEFONTAINE, OH 43311",1994-09-23,5,No,Non-Profit,,,SPRING STREET HOME,False
ECHOING LAKE / ROWLAND HOME,36G487,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3295 LEAVITT ROAD
LORAIN, OH 44053",440 989-1400,"3295 LEAVITT ROAD
LORAIN, OH 44053",1994-09-23,8,No,Non-Profit,,,ECHOING LAKE/ROWLAND HOME,False
NEW AVENUES-PERRY,36G488,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5051 SOUTH RIDGE RD
PERRY, OH 44081",440 259-4300,"5051 SOUTH RIDGE RD
PERRY, OH 44081",1994-10-13,8,No,For Profit,,,NEW AVENUES/PERRY HOME,False
NEW AVENUES-CLIFTON,36G489,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"12543 CLIFTON AVENUE
LAKEWOOD, OH 44107",216 226-0366,"12543 CLIFTON AVENUE
LAKEWOOD, OH 44107",1994-12-21,8,No,Non-Profit,,,NEW AVENUES/CLIFTON BOULEVARD HOME,False
STURBRIDGE HOME,36G490,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"14421 STURBRIDGE STREET NE
ALLIANCE, OH 44601",330 821-1495,"14421 STURBRIDGE STREET NE
ALLIANCE, OH 44601",1995-01-11,6,No,For Profit,,,STURBRIDGE HOME,False
LAUREL HOUSE,36G492,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3588 LAUREL ROAD
BRUNSWICK, OH 44212",330 225-1329,"3588 LAUREL ROAD
BRUNSWICK, OH 44212",1995-02-03,8,No,For Profit,,,LAUREL HOUSE,False
COMMUNITY CONCEPTS INC/HOME 1,36G493,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"955 TRADEWIND DRIVE
MASON, OH 45040",513 398-8885,"955 TRADEWIND DRIVE
MASON, OH 45040",1995-01-21,8,No,For Profit,,,"COMMUNITY CONCEPTS, INC.-HOME 1",False
COMMUNITY CONCEPTS INC/HOME 2,36G494,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"957 TRADEWIND DRIVE
MASON, OH 45040",513 398-8885,"957 TRADEWIND DRIVE
MASON, OH 45040",1995-01-21,8,No,For Profit,,,"COMMUNITY CONCEPTS, INC.-HOME 2",False
COMMUNITY CONCEPTS INC/HOME 3,36G495,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"959 TRADEWIND DRIVE
MASON, OH 45040",513 398-8885,"959 TRADEWIND DRIVE
MASON, OH 45040",1995-02-21,8,No,For Profit,,,"COMMUNITY CONCEPTS, INC.-HOME 3",False
WILLIAMS STREET HOME,36G496,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"821 WEST WILLIAMS STREET
BELLEFONTAINE, OH 43311",937 592-5180,"821 WEST WILLIAMS STREET
BELLEFONTAINE, OH 43311",1995-03-14,5,No,Non-Profit,,,WILLIAMS STREET HOME,False
VOCA OF OHIO/MARKET STREET GH,36G497,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2424 MARKET AVENUE N
CANTON, OH 44714",330 452-2913,"2424 MARKET AVENUE N
CANTON, OH 44714",1995-04-20,8,No,For Profit,,,BrightSpring,True
VOCA OF OHIO/42ND STREET GH,36G498,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1606 42ND STREET NW
CANTON, OH 44709",330 493-6079,"1606 42ND STREET NW
CANTON, OH 44709",1995-04-21,8,No,For Profit,,,BrightSpring,True
RIDGEWOOD HOME,36G499,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"9999 RIDGEWOOD DRIVE
PARMA HEIGHTS, OH 44130",440 842-9616,"9999 RIDGEWOOD DRIVE
PARMA HEIGHTS, OH 44130",1995-04-12,5,No,Non-Profit,,,RIDGEWOOD HOME,False
VOCA OF OHIO/DAVID STREET HOME,36G500,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4200 DAVID STREET NW
CANTON, OH 44709",330 493-9622,"4200 DAVID STREET NW
CANTON, OH 44709",1995-05-09,8,No,For Profit,,,BrightSpring,True
NEW AVENUES-RICHMOND HEIGHTS,36G501,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"25979 HIGHLAND ROAD
RICHMOND HEIGHTS, OH 44143",216 531-0090,"25979 HIGHLAND ROAD
RICHMOND HEIGHTS, OH 44143",1995-05-11,8,No,Non-Profit,,,NEW AVENUES/RICHMOND HEIGHTS HOME,False
VOCA OF OHIO/KAYLYNN STREET HOME,36G502,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"512 KAYLYNN STREET SE
MASSILLON, OH 44646",330 833-2657,"512 KAYLYNN STREET SE
MASSILLON, OH 44646",1995-05-25,8,No,For Profit,,,BrightSpring,True
SAMUEL HOUSE,36G505,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2088 SAMUEL DRIVE
BRUNSWICK, OH 44212",330 220-7397,"2088 SAMUEL DRIVE
BRUNSWICK, OH 44212",1995-07-19,8,No,For Profit,,,SAMUEL HOUSE,False
SEVEN HILLS HOUSE,36G506,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"6577 BROADVIEW ROAD
SEVEN HILLS, OH 44131",216 520-1206,"6577 BROADVIEW ROAD
SEVEN HILLS, OH 44131",1995-10-26,5,No,Government,,,SEVEN HILLS HOUSE,False
YORK HOME,36G508,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"10002 YORK ROAD
NORTH ROYALTON, OH 44133",440 230-2591,"10002 YORK ROAD
NORTH ROYALTON, OH 44133",1996-01-11,8,No,Non-Profit,,,YORK HOME,False
COMMUNITY CONCEPTS INC HOME 5,36G509,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"115 HIGH STREET
GRATIS, OH 45330",513 398-8885,"115 HIGH STREET
GRATIS, OH 45330",1995-11-30,8,No,For Profit,,,"COMMUNITY CONCEPTS, INC.-HOME 5",False
BYRON COURT,36G510,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"459 NORTH GEORGE STREET
WEST LAFAYETTE, OH 43845",740 545-6366,"459 NORTH GEORGE STREET
WEST LAFAYETTE, OH 43845",1996-02-02,8,No,Government,,,LAFAYETTE MEADOWS/BYRON COURT,False
REMINGTON SQUARE,36G511,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"305 EAST FIFTH STREET
WEST LAFAYETTE, OH 43845",740 545-6366,"305 EAST FIFTH STREET
WEST LAFAYETTE, OH 43845",1996-01-31,7,No,Non-Profit,,,LAFAYETTE MEADOWS/REMINGTON,False
COMMUNITY CONCEPTS INC HOME 4,36G512,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"114 HIGH STREET
GRATIS, OH 45330",513 398-8885,"114 HIGH STREET
GRATIS, OH 45330",1996-02-16,8,No,For Profit,,,"COMMUNITY CONCEPTS, INC.-HOME 4",False
COMMUNITY CONCEPTS INC HOME 7,36G513,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5611 IVY ROAD
MILFORD, OH 45150",513 398-8885,"5611 IVY ROAD
MILFORD, OH 45150",1996-03-15,8,No,For Profit,,,"COMMUNITY CONCEPTS, INC.-HOME 7",False
"COMMUNITY CONCEPTS INC, HOME 6",36G514,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5615 IVY ROAD
MILFORD, OH 45150",513 398-8885,"5615 IVY ROAD
MILFORD, OH 45150",1996-04-03,8,No,For Profit,,,"COMMUNITY CONCEPTS, INC.-HOME 6",False
MIKE AN GROUP-WOODBINE,36G516,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"8320 WOODBINE AVENUE
CINCINNATI, OH 45216",513 316-2891,"8320 WOODBINE AVENUE
CINCINNATI, OH 45216",1996-06-06,8,No,For Profit,,,WOODBINE,False
MIKE AN GROUP-HUNSFORD,36G517,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"219 HUNSFORD STREET
CINCINNATI, OH 45216",513 761-4943,"219 HUNSFORD STREET
CINCINNATI, OH 45216",1996-06-25,8,No,For Profit,,,HUNSFORD,False
MORNING VIEW CARE CTR GROUP HM 1,36G518,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5944 MARION MT GILEAD ROAD
CALEDONIA, OH 43314",740 625-7667,"5944 MARION MT GILEAD ROAD
CALEDONIA, OH 43314",1996-06-24,8,No,For Profit,"Vol-Merg, Close",2021-03-16,BrightSpring,True
GRAFTON HOUSE,36G519,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3013 GRAFTON ROAD
BRUNSWICK, OH 44212",330 220-6660,"3013 GRAFTON ROAD
BRUNSWICK, OH 44212",1996-10-05,8,No,For Profit,,,GRAFTON HOUSE,False
VALLEY HOUSE,36G524,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"544 COLUMBIA ROAD
VALLEY CITY, OH 44280",330 483-4627,"544 COLUMBIA ROAD
VALLEY CITY, OH 44280",1997-01-06,8,No,For Profit,,,VALLEY HOUSE,False
HOWE HOUSE,36G525,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"18005 HOWE ROAD
STRONGSVILLE, OH 44136",440 846-3959,"18005 HOWE ROAD
STRONGSVILLE, OH 44136",1996-12-06,8,No,For Profit,,,HOWE HOUSE,False
NORTH THOMAS HOME,36G526,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"105 NORTH THOMAS
TALLMADGE, OH 44278",330 633-5058,"105 NORTH THOMAS
TALLMADGE, OH 44278",1997-01-29,6,No,For Profit,,,NORTH THOMAS HOME,False
DUNBAR HOME,36G527,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"780 DUNBAR ROAD
TALLMADGE, OH 44278",330 633-4940,"780 DUNBAR ROAD
TALLMADGE, OH 44278",1997-02-03,6,No,For Profit,,,DUNBAR HOME,False
RITCHIE HOME,36G528,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1758 RITCHIE ROAD
STOW, OH 44224",330 686-0693,"1758 RITCHIE ROAD
STOW, OH 44224",1997-02-04,6,No,For Profit,,,RITCHIE HOME,False
WINCHESTER HOME,36G529,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"495 WINCHESTER ROAD
FAIRLAWN, OH 44333",330 867-6366,"495 WINCHESTER ROAD
FAIRLAWN, OH 44333",1997-01-30,6,No,For Profit,,,WINCHESTER HOME,False
COMMUNITY CONCEPTS INC HOME 8,36G530,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1020 PEAR TREE LANE
MAINEVILLE, OH 45039",513 398-8885,"1020 PEAR TREE LANE
MAINEVILLE, OH 45039",1997-02-20,8,No,For Profit,,,"COMMUNITY CONCEPTS, INC.-HOME 8",False
FRANK HOME,36G531,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"427 FRANK AVENUE
BARBERTON, OH 44203",330 745-5072,"427 FRANK AVENUE
BARBERTON, OH 44203",1997-02-28,6,No,Non-Profit,,,FRANK HOME,False
MORNING VIEW CARE CTR GROUP HM 2,36G532,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5970 MARION MT GILEAD ROAD
CALEDONIA, OH 43314",740 625-7667,"5970 MARION MT GILEAD ROAD
CALEDONIA, OH 43314",1997-05-19,8,No,For Profit,"Vol-Merg, Close",2019-02-14,BrightSpring,True
HOLLOWOOD HOUSE,36G533,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3717 ALESIA KAE ROAD
BRUNSWICK, OH 44212",330 220-1500,"3717 ALESIA KAE ROAD
BRUNSWICK, OH 44212",1997-08-07,8,No,For Profit,,,HOLLOWOOD HOUSE,False
MORNING VIEW CARE CENTER HOME 4,36G534,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5520 COUNTY ROAD 25
CARDINGTON, OH 43315",740 625-7667,"5520 COUNTY ROAD 25
CARDINGTON, OH 43315",1997-09-11,8,No,For Profit,,,BrightSpring,True
PONTIUS HOME,36G535,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3415 PONTIUS ROAD
UNIONTOWN, OH 44685",330 699-6051,"3415 PONTIUS ROAD
UNIONTOWN, OH 44685",1997-10-31,6,No,For Profit,,,PONTIUS HOME,False
CSS SOUTHERN BLVD,36G536,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"8130 SOUTHERN BLVD
BOARDMAN, OH 44512",330 726-4552,"8130 SOUTHERN BLVD
BOARDMAN, OH 44512",1997-11-26,6,No,For Profit,"Vol-Merg, Close",2019-03-31,CSS SOUTHERN BOULEVARD,False
"TOWARD INDEPENDENCE, INC - MAR",36G537,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2143 MARYLAND AVENUE
XENIA, OH 45385",937 376-3996,"2143 MARYLAND AVENUE
XENIA, OH 45385",1997-11-25,4,No,Non-Profit,,,"TOWARD INDEPENDENCE, INC./MARYLAND",False
MORNING VIEW CARE CENTER HOME 3,36G538,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5510 COUNTRY ROAD 25
CARDINGTON, OH 43315",740 625-7667,"5510 COUNTRY ROAD 25
CARDINGTON, OH 43315",1997-11-26,8,No,For Profit,,,BrightSpring,True
CSS KIRK ROAD,36G539,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4586 KIRK ROAD
AUSTINTOWN, OH 44515",330 797-8686,"4586 KIRK ROAD
AUSTINTOWN, OH 44515",1997-12-15,6,No,For Profit,"Vol-Merg, Close",2019-03-31,CSS KIRK ROAD,False
"TOWARD INDEPENDENCE, INC - PUEBLO",36G540,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1841 PUEBLO DRIVE
XENIA, OH 45385",937 376-3996,"1841 PUEBLO DRIVE
XENIA, OH 45385",1997-12-03,4,No,Non-Profit,,,"TOWARD INDEPENDENCE, INC./PUEBLO",False
CSS CARDINAL DRIVE,36G541,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"74 CARDINAL DRIVE
CANFIELD, OH 44406",330 702-0044,"74 CARDINAL DRIVE
CANFIELD, OH 44406",1998-02-18,8,No,For Profit,"Vol-Merg, Close",2017-12-31,CSS CARDINAL DRIVE,False
NEFF HOUSE,36G542,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2372 COLUMBIA ROAD
VALLEY CITY, OH 44280",330 483-3358,"2372 COLUMBIA ROAD
VALLEY CITY, OH 44280",1998-02-26,8,No,For Profit,,,NEFF HOUSE,False
CSS WEBB ROAD,36G543,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4822 EAST WEBB ROAD
AUSTINTOWN, OH 44515",330 799-1010,"4822 EAST WEBB ROAD
AUSTINTOWN, OH 44515",1998-03-02,6,No,For Profit,"Vol-Merg, Close",2019-03-31,CSS WEBB ROAD,False
TAFT HOUSE,36G544,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"740 TAFT AVENUE
BEDFORD, OH 44146",440 735-1390,"740 TAFT AVENUE
BEDFORD, OH 44146",1998-05-15,5,No,For Profit,,,Mentor,False
ROSE-MARY VERONA HOUSE,36G547,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4285 VERONA ROAD
SOUTH EUCLID, OH 44121",216 691-1175,"4285 VERONA ROAD
SOUTH EUCLID, OH 44121",1999-01-28,6,No,Non-Profit,,,ROSE-MARY VERONA HOUSE,False
HILLTOP HOMES,36G548,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7051 & 7055 STATE ROAD
PARMA, OH 44134",440 843-7083,"7051 & 7055 STATE ROAD
PARMA, OH 44134",1999-02-11,10,No,Non-Profit,,,HILLTOP HOMES,False
"MIKE AN GROUP-NORTH BEND, INC",36G549,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"958 NORTH BEND ROAD
CINCINNATI, OH 45224",513 316-7610,"958 NORTH BEND ROAD
CINCINNATI, OH 45224",1999-08-06,8,No,For Profit,,,NORTH BEND,False
RIDGELINE HOME,36G550,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"10327 STATE ROAD
NORTH ROYALTON, OH 44133",440 582-8575,"10327 STATE ROAD
NORTH ROYALTON, OH 44133",1999-08-05,8,No,Non-Profit,,,RIDGELINE HOME,False
SOUTHLAWN,36G551,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1620 SOUTHLAWN DRIVE
FAIRBORN, OH 45324",937 376-3996,"1620 SOUTHLAWN DRIVE
FAIRBORN, OH 45324",1999-09-03,4,No,Non-Profit,,,SOUTHLAWN,False
AKINS HOME,36G552,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4740 AKINS ROAD
NORTH ROYALTON, OH 44133",440 877-0636,"4740 AKINS ROAD
NORTH ROYALTON, OH 44133",1999-09-22,8,No,Non-Profit,,,AKINS HOME,False
CHAUCER HOME,36G553,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"25666 CHAUCER AVENUE
WESTLAKE, OH 44145",440 979-9182,"25666 CHAUCER AVENUE
WESTLAKE, OH 44145",1999-12-03,8,No,Non-Profit,,,CHAUCER HOME,False
CHATHAM HOME,36G554,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"212 CHATHAM DRIVE
FAIRBORN, OH 45324",937 376-3996,"212 CHATHAM DRIVE
FAIRBORN, OH 45324",1999-12-21,4,No,Non-Profit,,,CHATHAM FAMILY CARE HOME,False
FENN ROAD HOME,36G555,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5871 FENN ROAD
MEDINA, OH 44256",330 722-1900,"5871 FENN ROAD
MEDINA, OH 44256",2000-01-18,6,No,Non-Profit,,,FENN ROAD HOME,False
DEERVIEW LANE HOME,36G556,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"5810 DEERVIEW LANE
MEDINA, OH 44256",330 722-1710,"5810 DEERVIEW LANE
MEDINA, OH 44256",2000-01-26,6,No,Non-Profit,,,DEERVIEW LANE HOME,False
TISHER HOME,36G558,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"74 HIGH STREET
SEVILLE, OH 44273",330 769-3669,"74 HIGH STREET
SEVILLE, OH 44273",2000-03-02,6,No,Non-Profit,,,TISHER HOME,False
ROSALIND AVENUE HOME,36G559,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"457 ROSALIND AVENUE
WADSWORTH, OH 44281",330 336-0186,"457 ROSALIND AVENUE
WADSWORTH, OH 44281",2000-03-06,6,No,Non-Profit,,,ROSALIND AVENUE HOME,False
GATEWAYS TO BETTER LIVING #9,36G560,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"670 EARLY ROAD
YOUNGSTOWN, OH 44505",330 743-3107,"670 EARLY ROAD
YOUNGSTOWN, OH 44505",2000-04-13,9,No,Non-Profit,,,GATEWAYS TO BETTER LIVING #9,False
BCS-PORTER ROAD HOME,36G561,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"528 PORTER ROAD
BIDWELL, OH 45614",740 446-7756,"528 PORTER ROAD
BIDWELL, OH 45614",2000-02-23,8,No,Non-Profit,,,BUCKEYE COMMUNITY SERVICES-PORTER ROAD HOME,False
WESLEY HOME,36G562,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"7997 WESLEY
STRONGSVILLE, OH 44136",440 846-4761,"7997 WESLEY
STRONGSVILLE, OH 44136",2000-04-12,5,No,Non-Profit,"Vol-Merg, Close",2021-08-23,WESLEY HOME,False
HARBIN HOME,36G563,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"16519 ALBION ROAD
STRONGSVILLE, OH 44136",440 878-9725,"16519 ALBION ROAD
STRONGSVILLE, OH 44136",2000-04-12,5,No,Non-Profit,,,HARBIN HOME,False
SUNSHINE/PARKSIDE FAMILY CARE,36G566,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"729 PARKSIDE DRIVE
WAUSEON, OH 43567",419 335-6103,"729 PARKSIDE DRIVE
WAUSEON, OH 43567",2000-12-15,6,No,Non-Profit,,,SUNSHINE/PARKSIDE FAMILY CARE HOME,False
SYCAMORE VISTA,36G567,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"800 OLD SOUTH RIVERSIDE DRIVE
BATAVIA, OH 45103",513 735-6666,"800 OLD SOUTH RIVERSIDE DRIVE
BATAVIA, OH 45103",2001-02-13,8,No,Non-Profit,,,SYCAMORE VISTA,False
SCIOTO TRAILS,36G568,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"374 GOOD MANOR ROAD
LUCASVILLE, OH 45648",740 289-2861,"374 GOOD MANOR ROAD
LUCASVILLE, OH 45648",2001-05-16,32,No,For Profit,,,SCIOTO TRAILS GROUP HOME,False
ELMSPRINGS,36G569,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"218 ACADEMY STREET
GREEN SPRINGS, OH 44836",419 639-2061,"218 ACADEMY STREET
GREEN SPRINGS, OH 44836",2001-04-26,7,No,For Profit,,,ELMSPRINGS,False
ELMVUE,36G570,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"220 ACADEMY STREET
GREEN SPRINGS, OH 44836",419 639-2301,"220 ACADEMY STREET
GREEN SPRINGS, OH 44836",2001-04-26,8,No,For Profit,,,ELMVUE,False
ADD BOGOTA DRIVE,36G571,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3668 BOGOTA DRIVE
WESTERVILLE, OH 43081",614 568-8046,"3668 BOGOTA DRIVE
WESTERVILLE, OH 43081",2001-07-20,5,No,Non-Profit,,,RESIDENTIAL OPTIONS/BOGOTA DRIVE,False
GATEWAYS TO BETTER/SUNSET BLVD,36G572,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3924 SUNSET BLVD
BOARDMAN, OH 44512",330 788-5975,"3924 SUNSET BLVD
BOARDMAN, OH 44512",2002-03-08,8,No,Non-Profit,,,GATEWAYS TO BETTER LIVING/SUNSET BOULEVARD,False
GATEWAYS TO BETTER/CANFIELD RD,36G573,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"2014 CANFIELD ROAD
YOUNGSTOWN, OH 44511",330 793-5769,"2014 CANFIELD ROAD
YOUNGSTOWN, OH 44511",2002-03-08,8,No,Non-Profit,,,GATEWAYS TO BETTER LIVING/CANFIELD ROAD,False
GATEWAYS TO BETTER/PRESTWICK D,36G574,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"210 PRESTWICK DRIVE
BOARDMAN, OH 44512",330 788-6190,"210 PRESTWICK DRIVE
BOARDMAN, OH 44512",2002-03-14,8,No,Non-Profit,,,GATEWAYS TO BETTER LIVING/PRESTWICK DRIVE,False
GATEWAYS TO BETTER/SOUTH AVE,36G575,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"4665 SOUTH AVENUE
BOARDMAN, OH 44512",330 788-5990,"4665 SOUTH AVENUE
BOARDMAN, OH 44512",2002-03-08,8,No,Non-Profit,,,GATEWAYS TO BETTER LIVING/SOUTH AVENUE,False
HARDING AVENUE HOME,36G576,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"1440 HARDING AVENUE
MANSFIELD, OH 44906",419 529-5110,"1440 HARDING AVENUE
MANSFIELD, OH 44906",2002-04-19,6,No,Government,,,HARDING AVENUE HOME,False
OLD ABBE ROAD HOME,36G577,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"3942 OLD ABBE ROAD
SHEFFIELD TWP, OH 44054",440 934-7202,"3942 OLD ABBE ROAD
SHEFFIELD TWP, OH 44054",2002-05-14,5,No,Non-Profit,"Vol-Merg, Close",2021-08-01,OLD ABBE ROAD HOME,False
CANTERBURY VILLA,36G578,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"80 MILLER STREET
CENTERBURG, OH 43011",740 625-7667,"80 MILLER STREET
CENTERBURG, OH 43011",2002-06-29,8,No,For Profit,,,BrightSpring,True
LAFFERTY 1 GROUP HOME,36G580,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"44910 LAFFERTY ROAD
SAINT CLAIRSVILLE, OH 43950",740 968-0731,"44910 LAFFERTY ROAD
SAINT CLAIRSVILLE, OH 43950",2002-10-28,4,No,For Profit,,,BrightSpring,True
BCS-GRANDVIEW HOME,36G583,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"207 REMY COURT
WAVERLY, OH 45690",740 941-1639,"207 REMY COURT
WAVERLY, OH 45690",2003-01-03,8,No,Non-Profit,,,BUCKEYE COMMUNITY SERVICES-GRANDVIEW HOME,False
STILLWATER CENTER,36G584,Intermediate Care Facilities for Individuals with Intellectual Disabilities (ICF/IID),(V) Chicago,OH,"8100 NORTH MAIN STREET
DAYTON, OH 45415",937 890-0646,"8100 NORTH MAIN STREET
DAYTON, OH 45415",2003-03-11,98,No,Government,,,STILLWATER CENTER,False
